,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
1038,0,1792978006,Thu May 14 00:55:04 PDT 2009,NO_QUERY,laur_laur,waxing time!! lol eyebrows ppl eyebrows!! so wish i could get a facial while im here but totally cant afford it!! ,waxing time!! lol eyebrows ppl eyebrows!! so wish i could get a facial while im here but totally cant afford it!! ,X,Y
1039,0,2219250074,Thu Jun 18 00:07:11 PDT 2009,NO_QUERY,Kale80,had a nice date with the hubby...thinking of my girl as she is away at camp tonight!  Hope she sleeps well...,had a nice date with the hubby...thinking of my girl as she is away at camp tonight!  Hope she sleeps well...,Y,X
1040,0,1685518945,Sun May 03 00:45:22 PDT 2009,NO_QUERY,TbaZic,Kelly Clarkson gained a bunch of weight. Poor girl. ,Kelly Clarkson gained a bunch of weight. Poor girl. ,X,Y
1041,0,2054108529,Sat Jun 06 06:34:42 PDT 2009,NO_QUERY,DontBeASkeptik,"@LovGloria im doin fine, dreadin goin to work  how u?","USERNAME im doin fine, dreadin goin to work  how u?",X,Y
1042,4,1794783564,Thu May 14 06:33:06 PDT 2009,NO_QUERY,Sashii3,@SexciiCandii hey mama  i see u getting into twitter,USERNAME hey mama  i see u getting into twitter,X,X
1043,4,1970060852,Sat May 30 02:17:34 PDT 2009,NO_QUERY,bvdaily,@QueensleyFelix  rest well and dream of good things! God bless!,USERNAME  rest well and dream of good things! God bless!,Y,X
1044,4,1982034129,Sun May 31 10:23:37 PDT 2009,NO_QUERY,maigel_de,back in clinic again - waiting for ncis on sat1 this evening  - every sunday the same procedure ... yeah,back in clinic again - waiting for ncis on sat1 this evening  - every sunday the same procedure ... yeah,Y,X
1045,0,1996394608,Mon Jun 01 15:00:44 PDT 2009,NO_QUERY,msparker411,@Jersey_Gyrl   I hope she feels better soon.,USERNAME   I hope she feels better soon.,Y,X
1046,4,2054263357,Sat Jun 06 06:57:41 PDT 2009,NO_QUERY,MyR4,is crazy and fanatic about the Twilight saga! Cant wait for New Moon which will come out on my birthday woohoo! ,is crazy and fanatic about the Twilight saga! Cant wait for New Moon which will come out on my birthday woohoo! ,Y,X
1047,0,1882124388,Fri May 22 06:16:45 PDT 2009,NO_QUERY,tyefighter,@J0sephus EWEWEWEWEW.  That's horrible ,USERNAME EWEWEWEWEW.  That's horrible ,X,Y
1048,0,1759579404,Sun May 10 19:31:36 PDT 2009,NO_QUERY,Priyster,Totally bummed - the plant/tree Ive had for less than two weeks is already dying!!!  halp! Ps: I &lt;3 christina  http://tinyurl.com/ow4nfu,Totally bummed - the plant/tree Ive had for less than two weeks is already dying!!!  halp! Ps: I &lt;3 christina  URL,X,Y
1049,0,1956013234,Thu May 28 21:01:32 PDT 2009,NO_QUERY,emileeabigail,"@xLeoniexx Haha, you are right. ;) But it's not really &quot;vacation&quot; because I spend most of my time working. ","USERNAME Haha, you are right. ;) But it's not really &quot;vacation&quot; because I spend most of my time working. ",X,X
1050,0,2220619213,Thu Jun 18 03:32:53 PDT 2009,NO_QUERY,laydee_sara,"I bought something on ebay, paid quite a lot and seller won't send me item until money goes into bank...what's that take? 21 days? Help ","I bought something on ebay, paid quite a lot and seller won't send me item until money goes into bank...what's that take? 21 days? Help ",X,Y
1051,4,1933200708,Tue May 26 23:15:34 PDT 2009,NO_QUERY,thermalsatsuma,@tallybear Some photos to prove my point http://www.flickr.com/photos/thermalsatsuma/tags/swaledale/ ,USERNAME Some photos to prove my point URL ,X,X
1052,0,1558815947,Sun Apr 19 09:28:53 PDT 2009,NO_QUERY,add1sun,Headache from hell made for little sleep and me not getting to go to Mombacho.  Hopefully a quiet day in the hotel drinking tea will help,Headache from hell made for little sleep and me not getting to go to Mombacho.  Hopefully a quiet day in the hotel drinking tea will help,X,Y
1053,0,1973921579,Sat May 30 12:05:38 PDT 2009,NO_QUERY,marurokz,back.. no chinese for me ,back.. no chinese for me ,X,Y
1054,0,2200813862,Tue Jun 16 19:24:38 PDT 2009,NO_QUERY,_meganlynne,"Coulda had an xtra 100 bcks in my pocket frm a tip today ! Ahh fck, hadda turn it down cus I didn't wna get in trouble  fck fck fck ! Haha","Coulda had an xtra 100 bcks in my pocket frm a tip today ! Ahh fck, hadda turn it down cus I didn't wna get in trouble  fck fck fck ! Haha",X,Y
1055,0,1965327129,Fri May 29 15:43:27 PDT 2009,NO_QUERY,laughingg86,@sky14kemea There gone.  Now I'm going home.  Make me sad to leave the mall.  ,USERNAME There gone.  Now I'm going home.  Make me sad to leave the mall.  ,X,Y
1056,0,1692478102,Sun May 03 20:04:55 PDT 2009,NO_QUERY,jhsands,@govchains http://twitter.com/JulieBanderas/status/1691458  page doesn't exist ,USERNAME URL  page doesn't exist ,X,Y
1057,4,1960716563,Fri May 29 08:23:52 PDT 2009,NO_QUERY,Millielopez,Hi! Everyone!!!  what a wonderful day !,Hi! Everyone!!!  what a wonderful day !,Y,X
1058,0,2232928470,Thu Jun 18 20:35:27 PDT 2009,NO_QUERY,Bookworm,@facelikefizz Sorry the wind got your lovely lupines.  The rain we got today looks as if it's flattened my peonies.  ,USERNAME Sorry the wind got your lovely lupines.  The rain we got today looks as if it's flattened my peonies.  ,X,Y
1059,0,1970922113,Sat May 30 05:40:09 PDT 2009,NO_QUERY,phantastic95,my download software is more and more slow ,my download software is more and more slow ,X,Y
1060,0,1686543262,Sun May 03 05:52:07 PDT 2009,NO_QUERY,GSph0t0graphy,Morning all ... Wakey uppy time ... Got bunch of sh*** to do today ,Morning all ... Wakey uppy time ... Got bunch of sh*** to do today ,X,Y
1061,4,1971192201,Sat May 30 06:28:25 PDT 2009,NO_QUERY,glorialynnglass,@mimiandcolette You got it. I hope you sell a lot. ,USERNAME You got it. I hope you sell a lot. ,Y,X
1062,4,1982115167,Sun May 31 10:33:27 PDT 2009,NO_QUERY,indygrrrl,"@lovelylildeer They look great, thanks! I will keep one for my customer gallery  xoxo","USERNAME They look great, thanks! I will keep one for my customer gallery  xoxo",Y,X
1063,4,1559904570,Sun Apr 19 12:20:46 PDT 2009,NO_QUERY,Kieli,"@MariKurisato I've read it.  However, my suggestion was less about genetics and mostly about some rubric, like a driving test.","USERNAME I've read it.  However, my suggestion was less about genetics and mostly about some rubric, like a driving test.",X,X
1064,0,1983118754,Sun May 31 12:32:24 PDT 2009,NO_QUERY,kaitlin12345,sad there's no Come Dine with me ,sad there's no Come Dine with me ,X,Y
1065,0,2184695149,Mon Jun 15 16:17:01 PDT 2009,NO_QUERY,emkattay,@rachmar aw girl i didnt read that until now.  i hope you had a good last day! youre no longer a student at that awful school!&lt;3,USERNAME aw girl i didnt read that until now.  i hope you had a good last day! youre no longer a student at that awful school!&lt;3,Y,X
1066,4,2002165420,Tue Jun 02 03:21:42 PDT 2009,NO_QUERY,shawtyslim,@elise5000 only thing I eat saw is sushi ,USERNAME only thing I eat saw is sushi ,X,X
1067,4,2066811679,Sun Jun 07 11:12:54 PDT 2009,NO_QUERY,hillarymarie25,...jonas brothers. around town. bed early. &lt;3 ,...jonas brothers. around town. bed early. &lt;3 ,Y,X
1068,0,2236882742,Fri Jun 19 04:44:38 PDT 2009,NO_QUERY,Leobenmc,@mjh81 HA! I'm not good enough for expert  ...yet...,USERNAME HA! I'm not good enough for expert  ...yet...,X,Y
1069,0,2302594533,Tue Jun 23 17:01:42 PDT 2009,NO_QUERY,JaytheBigLug,@JessicaHowerth ohno- I have such fondness for that place- afraid to even wonder what happened ,USERNAME ohno- I have such fondness for that place- afraid to even wonder what happened ,X,Y
1070,0,2229693516,Thu Jun 18 16:04:33 PDT 2009,NO_QUERY,dancefanatic101,wow faith that's the biggest coincidence ever! my aunt who lives in CA suggested i go there by myself to visit except my parents said no ,wow faith that's the biggest coincidence ever! my aunt who lives in CA suggested i go there by myself to visit except my parents said no ,X,Y
1071,4,2071610372,Sun Jun 07 19:39:56 PDT 2009,NO_QUERY,sampo_uk,"@ASTRODaija Sounds like a rhetorical question, lol, but my guess its whatever his other half wants it to be ","USERNAME Sounds like a rhetorical question, lol, but my guess its whatever his other half wants it to be ",X,X
1072,0,2003624703,Tue Jun 02 06:52:09 PDT 2009,NO_QUERY,YvonneLanot,"Ugh my nose is stuffy, my throat is dry, my teeth hurt,  and I have a headache, plus I want to work out @9 but I'm too sick to move ","Ugh my nose is stuffy, my throat is dry, my teeth hurt,  and I have a headache, plus I want to work out USERNAME but I'm too sick to move ",X,Y
1073,4,1990859589,Mon Jun 01 05:54:23 PDT 2009,NO_QUERY,b_boybobby,"Getting ready for school. Exams today, Freshman Studies and Math. Wearing my Twilight Shirt today. Last week of school! ","Getting ready for school. Exams today, Freshman Studies and Math. Wearing my Twilight Shirt today. Last week of school! ",Y,X
1074,0,1957105525,Thu May 28 23:31:59 PDT 2009,NO_QUERY,bimbler,@slickiris video is not available to us foreigners ,USERNAME video is not available to us foreigners ,X,Y
1075,0,2235684366,Fri Jun 19 01:49:12 PDT 2009,NO_QUERY,Jesh_MONSTAA,i hate it when you choke on your M&amp;M cookies ,i hate it when you choke on your M&amp;M cookies ,X,Y
1076,4,1468598322,Tue Apr 07 02:38:33 PDT 2009,NO_QUERY,hamishnmandy,"happy 6teenth Jenny again  just wanted to remind you its you're birthday today, jusssstt in case you forgot ;) say cheese.","happy 6teenth Jenny again  just wanted to remind you its you're birthday today, jusssstt in case you forgot ;) say cheese.",Y,X
1077,0,1883399604,Fri May 22 08:29:29 PDT 2009,NO_QUERY,BonnieChiang,Gottta go pee. Damnit  have to sit through the assembly with a full bladder,Gottta go pee. Damnit  have to sit through the assembly with a full bladder,X,Y
1078,4,1970580843,Sat May 30 04:26:12 PDT 2009,NO_QUERY,robingavin,@hugoahlberg He sits on the powerbook to heat up his ass and does all kinds of strange things to that computer. I'll survive ,USERNAME He sits on the powerbook to heat up his ass and does all kinds of strange things to that computer. I'll survive ,X,Y
1079,0,2013659051,Tue Jun 02 23:13:54 PDT 2009,NO_QUERY,maddysen,Two things to cry about. #1 My internet is so slow. #2 My water bottle is empty ,Two things to cry about. 1 My internet is so slow. 2 My water bottle is empty ,X,Y
1080,4,1557135770,Sun Apr 19 02:12:57 PDT 2009,NO_QUERY,MrsCullenxox,"Omg. I ACTUALLY have some followers. Thats amazing. Hahahhaa, sooo. What happened in my life today? Oh yeah, Did a movie a movie marathon ","Omg. I ACTUALLY have some followers. Thats amazing. Hahahhaa, sooo. What happened in my life today? Oh yeah, Did a movie a movie marathon ",Y,X
1081,0,2206569059,Wed Jun 17 06:44:32 PDT 2009,NO_QUERY,finnunderground,listening to the sad sounds of rain ,listening to the sad sounds of rain ,X,Y
1082,0,2014968391,Wed Jun 03 03:16:54 PDT 2009,NO_QUERY,Shan_09,@Hayley_x like football with out the foot. Lol. Im out as well  but will be rubbish lol,USERNAME like football with out the foot. Lol. Im out as well  but will be rubbish lol,X,Y
1083,4,1978041830,Sat May 30 22:17:45 PDT 2009,NO_QUERY,Dreamyeyes,@fastidiousbabe fantabulous &lt;3 on couch watching tv ,USERNAME fantabulous &lt;3 on couch watching tv ,Y,X
1084,0,1564850775,Mon Apr 20 05:08:20 PDT 2009,NO_QUERY,RyanOfficial,does not know what to do with his homework.  http://plurk.com/p/p5zyp,does not know what to do with his homework.  URL,X,Y
1085,4,1983676587,Sun May 31 13:37:01 PDT 2009,NO_QUERY,drerawka,Cooking up some hamburgers for the fam bam. ,Cooking up some hamburgers for the fam bam. ,Y,X
1086,4,1822685470,Sat May 16 20:08:54 PDT 2009,NO_QUERY,Camspar,Gweeee Hey Guys! ,Gweeee Hey Guys! ,Y,X
1087,0,2062130932,Sat Jun 06 22:24:46 PDT 2009,NO_QUERY,geezitsvivian,@SedityxBreeze why  ,USERNAME why  ,X,X
1088,4,2185800786,Mon Jun 15 17:55:33 PDT 2009,NO_QUERY,Asheyna,Working on graphics for my new blog!! ,Working on graphics for my new blog!! ,Y,X
1089,0,2051032338,Fri Jun 05 19:44:19 PDT 2009,NO_QUERY,MileyRocksMySox,    &lt;-------- This is the way i feel right now...,    &lt;-------- This is the way i feel right now...,X,Y
1090,4,2058060150,Sat Jun 06 14:11:13 PDT 2009,NO_QUERY,kaykay_7,back frm the bday party...daaamn im tired ,back frm the bday party...daaamn im tired ,X,Y
1091,0,1985486105,Sun May 31 17:11:45 PDT 2009,NO_QUERY,EgyptoKnuckles,@RainbowSoulPoet sorry to hear that girl ,USERNAME sorry to hear that girl ,X,Y
1092,0,1553081018,Sat Apr 18 13:19:25 PDT 2009,NO_QUERY,danbjorn,"@monkeystyxx Yeah, @hexdoll just told us the story. Condolences ","USERNAME Yeah, USERNAME just told us the story. Condolences ",X,Y
1093,4,1565760448,Mon Apr 20 07:29:42 PDT 2009,NO_QUERY,a_willow,Challenge is on! http://tinyurl.com/cbkj3o Join the fun! ,Challenge is on! URL Join the fun! ,Y,X
1094,4,2188972363,Mon Jun 15 22:57:45 PDT 2009,NO_QUERY,lilzx2100,Time for to get some sleep have a very big test to write tomorrow morning so good night to all and to all a good night and sweet dreams! ,Time for to get some sleep have a very big test to write tomorrow morning so good night to all and to all a good night and sweet dreams! ,Y,X
1095,0,1752697986,Sat May 09 22:41:26 PDT 2009,NO_QUERY,courtuhnee,"awkward because of frank&amp;fuck? also, i h8 this snoring problem ","awkward because of frank&amp;fuck? also, i h8 this snoring problem ",X,Y
1096,0,1973531047,Sat May 30 11:19:55 PDT 2009,NO_QUERY,WeRespectMiley,i wish i lived in the states ,i wish i lived in the states ,X,Y
1097,4,1993905582,Mon Jun 01 11:06:41 PDT 2009,NO_QUERY,ShiyamaE,"Hwk, Class, Laying out all day, more crazy amounts of hwk but nothing is better than laying out in this sun and getting my tan on ","Hwk, Class, Laying out all day, more crazy amounts of hwk but nothing is better than laying out in this sun and getting my tan on ",Y,X
1098,0,1974364224,Sat May 30 12:59:08 PDT 2009,NO_QUERY,Lobsters1,Is tired.  ,Is tired.  ,X,Y
1099,0,1967011549,Fri May 29 18:48:42 PDT 2009,NO_QUERY,erinnmunroe,Is not looking for a career in babysitting ,Is not looking for a career in babysitting ,X,Y
1100,0,2052214897,Sat Jun 06 00:00:44 PDT 2009,NO_QUERY,meihoshi,@signedanonymous aw david archuleta isn't following you on here?    he should! lol,USERNAME aw david archuleta isn't following you on here?    he should! lol,Y,X
1101,0,1554490020,Sat Apr 18 17:08:14 PDT 2009,NO_QUERY,mallyallycat,"@Dalefluffy totally would, but zach already got mad at me today cause i got the group called out.  it would be funny though","USERNAME totally would, but zach already got mad at me today cause i got the group called out.  it would be funny though",X,Y
1102,4,1556337170,Sat Apr 18 22:27:22 PDT 2009,NO_QUERY,haileeyanne,"@iamcrumbs yaaa i guess not, do anythhing good earlier? ","USERNAME yaaa i guess not, do anythhing good earlier? ",X,Y
1103,0,2060899296,Sat Jun 06 19:47:41 PDT 2009,NO_QUERY,alaksir,"@Javamomma I have a lot of work to spend the weekend with  Not too bad though, we had fun yesterday at cousin's wedding ;)","USERNAME I have a lot of work to spend the weekend with  Not too bad though, we had fun yesterday at cousin's wedding ;)",Y,X
1104,0,1978321740,Sat May 30 23:01:12 PDT 2009,NO_QUERY,crucifixxus,I want a snipe omg ,I want a snipe omg ,X,Y
1105,0,1979591462,Sun May 31 03:42:29 PDT 2009,NO_QUERY,notaerious,@xkawai i'm pretty sure those weren't gunshots. i just have really bad gas  -adrian,USERNAME i'm pretty sure those weren't gunshots. i just have really bad gas  -adrian,X,X
1106,4,2059182358,Sat Jun 06 16:24:52 PDT 2009,NO_QUERY,ionizd,@bammmo but I use it like a sex god ,USERNAME but I use it like a sex god ,X,X
1107,0,1693711824,Sun May 03 23:30:01 PDT 2009,NO_QUERY,dreemkill,didn't like that interview at all ,didn't like that interview at all ,X,Y
1108,4,1564829499,Mon Apr 20 05:04:05 PDT 2009,NO_QUERY,patty018,I absolutely can not wait to watch JONAS this May 2! I love the sneak peaks already! ,I absolutely can not wait to watch JONAS this May 2! I love the sneak peaks already! ,Y,X
1109,4,1969209170,Fri May 29 23:20:09 PDT 2009,NO_QUERY,Svrdlin,"I found, that album &quot;First Love&quot; by Emmy the Great is wonderfull! Her songs are full joy, optimism and peace  http://tr.im/mS3i","I found, that album &quot;First Love&quot; by Emmy the Great is wonderfull! Her songs are full joy, optimism and peace  URL",Y,X
1110,4,1469730317,Tue Apr 07 07:15:02 PDT 2009,NO_QUERY,Fitzchev,@cfjedimaster @benforta seems that I need a wishlist on my blog too!  I should start to blog something interesting also...,USERNAME USERNAME seems that I need a wishlist on my blog too!  I should start to blog something interesting also...,Y,X
1111,0,2190126086,Tue Jun 16 01:50:32 PDT 2009,NO_QUERY,_h_a_y_l_e_y_,wants him ,wants him ,X,X
1112,0,2057632054,Sat Jun 06 13:22:03 PDT 2009,NO_QUERY,JuicyGang,"@TaylorBlack what, I was thinking the same thing ","USERNAME what, I was thinking the same thing ",Y,X
1113,0,1573323447,Tue Apr 21 00:39:15 PDT 2009,NO_QUERY,JessicaHamby,"@ChoChoMojo I know, I heard  Poor Sookie!","USERNAME I know, I heard  Poor Sookie!",X,X
1114,0,1999938308,Mon Jun 01 21:05:59 PDT 2009,NO_QUERY,BaileyBoo93,OH AND on the 21st andrew leaves for camp ,OH AND on the 21st andrew leaves for camp ,X,X
1115,4,2016679294,Wed Jun 03 07:11:00 PDT 2009,NO_QUERY,MissKemi,@jo484bu 4 years i had no problems with tooth...and now!!! pff 3 anesthesia!! Damn....what about u? great weekend with ur daughter?? ,USERNAME 4 years i had no problems with tooth...and now!!! pff 3 anesthesia!! Damn....what about u? great weekend with ur daughter?? ,X,Y
1116,0,2049774635,Fri Jun 05 17:28:38 PDT 2009,NO_QUERY,evilapprentice,@candy156sweet I have yet to get to go to the starland. ,USERNAME I have yet to get to go to the starland. ,X,X
1117,4,1997543544,Mon Jun 01 17:02:05 PDT 2009,NO_QUERY,spottingtrends,"@FashOnStyleLove Yeah, it's really cool here. Love the city. You can do everything you want. We have beaches, parties, hot surfer guys... ","USERNAME Yeah, it's really cool here. Love the city. You can do everything you want. We have beaches, parties, hot surfer guys... ",Y,X
1118,0,1989294727,Mon Jun 01 01:01:24 PDT 2009,NO_QUERY,vesula,"@Serendipi Ouchy  Hope they get you sorted out, sounds like a nightmare! I love the sunshine!","USERNAME Ouchy  Hope they get you sorted out, sounds like a nightmare! I love the sunshine!",X,Y
1119,4,2186600246,Mon Jun 15 19:04:09 PDT 2009,NO_QUERY,rockityroll,"@eclasper ooh, that would be shiny! Carry on ","USERNAME ooh, that would be shiny! Carry on ",Y,X
1120,0,1677837035,Sat May 02 04:15:08 PDT 2009,NO_QUERY,zee,zee = ill  Again.,zee = ill  Again.,X,Y
1121,0,2236407271,Fri Jun 19 03:37:48 PDT 2009,NO_QUERY,taluta,Had my #fishfriday fish &amp; chips! It was jolly good *licks lips* Now to sit &amp; make an eating plan to eliminate certain things frm my diet ,Had my fishfriday fish &amp; chips! It was jolly good *licks lips* Now to sit &amp; make an eating plan to eliminate certain things frm my diet ,Y,X
