,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
18017,4,1880324656,Fri May 22 00:50:37 PDT 2009,NO_QUERY,K8YDID,"Woooo! :@ What a long day, I'm pooped. Getting up in 7 hours though, so we can be at Disneyland when it opens tomorrow! ","Woooo! :@ What a long day, I'm pooped. Getting up in 7 hours though, so we can be at Disneyland when it opens tomorrow! ",Yes,No
18018,4,2000415180,Mon Jun 01 22:04:00 PDT 2009,NO_QUERY,serinurshira,@tommcfly Lame lah you. Okay sorry. I used some Singlish. Come to Singapore! Wheeeeeeeee  omg omg am i lame omg?,USERNAME Lame lah you. Okay sorry. I used some Singlish. Come to Singapore! Wheeeeeeeee  omg omg am i lame omg?,No,Yes
18019,4,1982083647,Sun May 31 10:29:42 PDT 2009,NO_QUERY,MeganTam,And a dj from hot 89.9 made a mixed cd for us and shit. It was fun ,And a dj from hot 89.9 made a mixed cd for us and shit. It was fun ,Yes,No
18020,4,1965581878,Fri May 29 16:10:29 PDT 2009,NO_QUERY,DrubytCIO,@atlaswon  got my confirmation too. now if only I could get the shipment email!  ,USERNAME  got my confirmation too. now if only I could get the shipment email!  ,No,Yes
18021,4,1678818023,Sat May 02 07:48:12 PDT 2009,NO_QUERY,MyCatFelixLikeY,On the bus to the match  my paws are in the window  were so gonna win. Munster supporters don't know what their talking about ;-),On the bus to the match  my paws are in the window  were so gonna win. Munster supporters don't know what their talking about ;-),Yes,No
18022,4,1968402797,Fri May 29 21:21:50 PDT 2009,NO_QUERY,mandyXcaustic,just saw some Strify videos.  I think that's a good way to spend the first night of my summer vacation. xD,just saw some Strify videos.  I think that's a good way to spend the first night of my summer vacation. xD,Yes,No
18023,0,2322521164,Wed Jun 24 22:46:01 PDT 2009,NO_QUERY,MissMaris15,Oh god i missed the first half of cold case  sad,Oh god i missed the first half of cold case  sad,No,Yes
18024,4,2058333056,Sat Jun 06 14:43:47 PDT 2009,NO_QUERY,riteshmaity,Its 03:13 IST ,Its 03:13 IST ,No,No
18025,4,1976382894,Sat May 30 17:12:24 PDT 2009,NO_QUERY,StacyDerosby,@Mandums Tho he may never understand our love and devotion to our NK's...we stand united!  Aaron can laugh...its all good. ,USERNAME Tho he may never understand our love and devotion to our NK's...we stand united!  Aaron can laugh...its all good. ,Yes,No
18026,0,2190273445,Tue Jun 16 02:15:28 PDT 2009,NO_QUERY,TigerAngel68,"@Gingernyc Hi! 3 at the moment I think, which isnt bad after -3 yester  Gonna get it to a 5 by working on the book I have already started!","USERNAME Hi! 3 at the moment I think, which isnt bad after -3 yester  Gonna get it to a 5 by working on the book I have already started!",Yes,No
18027,4,1823767147,Sat May 16 22:55:24 PDT 2009,NO_QUERY,laceen,Morning for everyone! Let's see some tuning car's @ Tuning Festival. ,Morning for everyone! Let's see some tuning car's @ Tuning Festival. ,Yes,No
18028,0,2185124720,Mon Jun 15 16:55:24 PDT 2009,NO_QUERY,dacoroman,@hannie92 http://twitpic.com/7cmwn - That's too bad.  Were you able to have it exchanged?,USERNAME URL - That's too bad.  Were you able to have it exchanged?,No,Yes
18029,4,2047071981,Fri Jun 05 13:06:30 PDT 2009,NO_QUERY,Love_JoBros_,Why are the Jonas Brothers so amazing and cute and cool and I don't know..?! I love them so much! ,Why are the Jonas Brothers so amazing and cute and cool and I don't know..?! I love them so much! ,Yes,No
18030,4,1974659873,Sat May 30 13:35:09 PDT 2009,NO_QUERY,anneka13deleon,"@Jonasbrothers I LOVE U GUYS!!! btw, someone is posing as ur friends demi, selena and miley ","USERNAME I LOVE U GUYS!!! btw, someone is posing as ur friends demi, selena and miley ",No,No
18031,0,2237822364,Fri Jun 19 06:24:49 PDT 2009,NO_QUERY,usermac,Iphone question? iPod does not play to my bluetooth? ,Iphone question? iPod does not play to my bluetooth? ,No,Yes
18032,4,1880364048,Fri May 22 00:59:00 PDT 2009,NO_QUERY,WORLDCLASSYOUTH,@marcmez we can not wait to meet you  book early so you can reserve your spot just email welcometothebigleague@yahoo.com,USERNAME we can not wait to meet you  book early so you can reserve your spot just email welcometothebigleagueUSERNAME,Yes,No
18033,0,2248173820,Fri Jun 19 20:12:50 PDT 2009,NO_QUERY,1Corin13_13,Can't believe how tired I am tonight.... good gracious... ,Can't believe how tired I am tonight.... good gracious... ,No,Yes
18034,0,2183635570,Mon Jun 15 14:46:40 PDT 2009,NO_QUERY,Julio__Bitchez,@aisleyne1 pretty mingin!! What u think babe? Tweet me back! Miss ya in the house ,USERNAME pretty mingin!! What u think babe? Tweet me back! Miss ya in the house ,No,Yes
18035,4,2063899096,Sun Jun 07 04:30:30 PDT 2009,NO_QUERY,Callum_Russell,im playing with a cat toy its radom but fun ,im playing with a cat toy its radom but fun ,Yes,No
18036,0,2068667671,Sun Jun 07 14:29:05 PDT 2009,NO_QUERY,carleykaiy,ive had some food now i have the sneezies  lol,ive had some food now i have the sneezies  lol,No,No
18037,4,2056334133,Sat Jun 06 10:57:27 PDT 2009,NO_QUERY,kyleatkins,http://twitpic.com/6raq4 - Lunch with the family ,URL - Lunch with the family ,Yes,No
18038,0,2223144042,Thu Jun 18 07:54:30 PDT 2009,NO_QUERY,bubusn,"@AnneDivine whats the fun in not picking on me?  Coming home? Well, uhmm... just pretend u never left... and don't act scared even if u r!","USERNAME whats the fun in not picking on me?  Coming home? Well, uhmm... just pretend u never left... and don't act scared even if u r!",No,Yes
18039,4,2059981664,Sat Jun 06 18:01:36 PDT 2009,NO_QUERY,mrsjoeywalker,reading 1984 &amp; enjoying a nice saturday with the family ,reading 1984 &amp; enjoying a nice saturday with the family ,Yes,No
18040,4,1994805937,Mon Jun 01 12:29:16 PDT 2009,NO_QUERY,tarababii,new moon looked amazing  i cant wait to see it.,new moon looked amazing  i cant wait to see it.,Yes,No
18041,0,2233399835,Thu Jun 18 21:17:52 PDT 2009,NO_QUERY,korkykathman,"@Nikaz Oh I bet not!  You always are a welcomed sight around here.  I've really missed you. But then, my fault too...I've been busy ","USERNAME Oh I bet not!  You always are a welcomed sight around here.  I've really missed you. But then, my fault too...I've been busy ",Yes,No
18042,0,2195259241,Tue Jun 16 10:53:36 PDT 2009,NO_QUERY,specialksd,@PRProSanDiego But I like my crap ,USERNAME But I like my crap ,No,No
18043,0,2063943527,Sun Jun 07 04:40:30 PDT 2009,NO_QUERY,mandystar86,needs a new job ,needs a new job ,No,Yes
18044,0,2003227972,Tue Jun 02 06:08:07 PDT 2009,NO_QUERY,helzchapman,The day just gets better by the minute! Aagghh! ,The day just gets better by the minute! Aagghh! ,Yes,Yes
18045,0,2260435219,Sat Jun 20 19:12:45 PDT 2009,NO_QUERY,valenbfm,@alievans719 he starts crying. This is impossible! ,USERNAME he starts crying. This is impossible! ,No,Yes
18046,4,2060838192,Sat Jun 06 19:40:34 PDT 2009,NO_QUERY,BurningHawk1969,@marilyn_i_am Great.  Now I want chocolate cake.  You're the devil! ,USERNAME Great.  Now I want chocolate cake.  You're the devil! ,No,Yes
18047,4,1834920344,Mon May 18 04:37:04 PDT 2009,NO_QUERY,beiruta,@Ruth_Z I'm here ,USERNAME I'm here ,No,No
18048,4,1825688713,Sun May 17 06:32:21 PDT 2009,NO_QUERY,BlkBarbieNyC,Good morning. I'm on my way to class to take my biology final. I'm so happy this semester is over. I'm gonna really party this summer. ,Good morning. I'm on my way to class to take my biology final. I'm so happy this semester is over. I'm gonna really party this summer. ,Yes,No
18049,0,2007784963,Tue Jun 02 13:08:52 PDT 2009,NO_QUERY,LaszloDrulock,I bought Sims 3 Collector's Edition today.. But now I have almost no money left and currently no job ,I bought Sims 3 Collector's Edition today.. But now I have almost no money left and currently no job ,No,Yes
18050,4,2176302518,Mon Jun 15 03:29:56 PDT 2009,NO_QUERY,Fallen_Angel69,Listening to this morning's Alex Lester show in bursts-some top tunes playing.Currently Boy Meets Girl-waiting for a star to fall ,Listening to this morning's Alex Lester show in bursts-some top tunes playing.Currently Boy Meets Girl-waiting for a star to fall ,Yes,No
18051,0,2212540320,Wed Jun 17 14:13:19 PDT 2009,NO_QUERY,helenapeeters,@ddlovato I wish i could see your show ,USERNAME I wish i could see your show ,Yes,No
18052,4,1978927764,Sun May 31 00:58:12 PDT 2009,NO_QUERY,Nigel_Morgan,@DianeMorgan00 - Good morning - are you tweeting this very moment? ,USERNAME - Good morning - are you tweeting this very moment? ,No,No
18053,0,2326830597,Thu Jun 25 07:34:05 PDT 2009,NO_QUERY,vdpro,"@ClillaryHinton my throath hurts-can't swallow coffee, coughing - can't smoke, headache-can't sit in front of computer....not a good day ","USERNAME my throath hurts-can't swallow coffee, coughing - can't smoke, headache-can't sit in front of computer....not a good day ",No,Yes
18054,0,2283975503,Mon Jun 22 13:18:15 PDT 2009,NO_QUERY,coreyfro,@jetdillo *GRUMBLES UNDER HIS BREATH* Stupid co-parent counsoling.  I'll not be at anything cool on a Wednesday for a long time ,USERNAME *GRUMBLES UNDER HIS BREATH* Stupid co-parent counsoling.  I'll not be at anything cool on a Wednesday for a long time ,No,Yes
18055,4,1833443950,Sun May 17 23:18:15 PDT 2009,NO_QUERY,kara_eva,@tomlenk consider word spread. ,USERNAME consider word spread. ,No,No
18056,0,2072402430,Sun Jun 07 20:57:33 PDT 2009,NO_QUERY,NikkiBoon,way to go lakers! only 2 more to go...kinda sad there are only 2 games left this season...hate to see it go ,way to go lakers! only 2 more to go...kinda sad there are only 2 games left this season...hate to see it go ,Yes,Yes
18057,4,1970044993,Sat May 30 02:13:41 PDT 2009,NO_QUERY,mrassman,"@PammaApple well i have plenty of time haha i won't be here for the next year or so, i expect a 4th draft by then.  hahah","USERNAME well i have plenty of time haha i won't be here for the next year or so, i expect a 4th draft by then.  hahah",Yes,No
18058,0,2053627398,Sat Jun 06 05:11:43 PDT 2009,NO_QUERY,tramskii,is sooo cold in this freezing night! adelaide u boring city! missing the boyfriend all so much ,is sooo cold in this freezing night! adelaide u boring city! missing the boyfriend all so much ,No,Yes
18059,0,1965835451,Fri May 29 16:37:51 PDT 2009,NO_QUERY,steffuhkneee,i really miss my satan kitty ,i really miss my satan kitty ,No,Yes
18060,4,2000670662,Mon Jun 01 22:39:46 PDT 2009,NO_QUERY,ianoydb,I have mixed feelings about this whole situation! YIKES!! ,I have mixed feelings about this whole situation! YIKES!! ,No,Yes
18061,0,2189636950,Tue Jun 16 00:31:02 PDT 2009,NO_QUERY,FaraFaya,"remind me to update my mac os this weekend! smalem gr2 ngantuk, akhirnya ga jd deh ","remind me to update my mac os this weekend! smalem gr2 ngantuk, akhirnya ga jd deh ",No,Yes
18062,4,2014381221,Wed Jun 03 01:20:28 PDT 2009,NO_QUERY,erika_018,@TheRealJordin Hi Jordin! ,USERNAME Hi Jordin! ,No,No
18063,0,2249528728,Fri Jun 19 22:30:19 PDT 2009,NO_QUERY,zara2010,"@azangel84 Nope, I'm still here, but for 10 more minutes   It's almost 2am here and i am zonked!!","USERNAME Nope, I'm still here, but for 10 more minutes   It's almost 2am here and i am zonked!!",No,Yes
18064,0,2190967290,Tue Jun 16 04:11:54 PDT 2009,NO_QUERY,TownHallSteps1,@BBRRIITTTTYY have u got the flu too ,USERNAME have u got the flu too ,No,Yes
18065,0,1551795027,Sat Apr 18 09:59:41 PDT 2009,NO_QUERY,KiraVonSutra,"Gonna go make my sister eat. Had bad dreams about her, my nephew, and mom. Obviously stressed. ","Gonna go make my sister eat. Had bad dreams about her, my nephew, and mom. Obviously stressed. ",No,Yes
18066,4,2054968156,Sat Jun 06 08:26:32 PDT 2009,NO_QUERY,kellymcilroy,@HollieElder Ohhh hollie!! exciting times lie ahead!! shes hannah montana!! aaahhhh  .. ohh dearr business?? :S,USERNAME Ohhh hollie!! exciting times lie ahead!! shes hannah montana!! aaahhhh  .. ohh dearr business?? :S,No,Yes
18067,0,2059890022,Sat Jun 06 17:50:35 PDT 2009,NO_QUERY,AnnaClearwater,is being very very bored ,is being very very bored ,No,Yes
18068,0,1882265961,Fri May 22 06:33:15 PDT 2009,NO_QUERY,mariarose_,Very soreee head  Stoopid hayfever :'[[,Very soreee head  Stoopid hayfever :'[[,No,Yes
18069,0,1556997815,Sun Apr 19 01:26:51 PDT 2009,NO_QUERY,jessicamk11,@iamDavidMarsh to bad i'm not ur friend in person or i would help. ,USERNAME to bad i'm not ur friend in person or i would help. ,No,Yes
18070,0,1833131020,Sun May 17 22:22:39 PDT 2009,NO_QUERY,ggchase,really not looking forward to my exam tomorrow ,really not looking forward to my exam tomorrow ,No,Yes
18071,4,1557468846,Sun Apr 19 04:18:11 PDT 2009,NO_QUERY,hopeinhell,@calbo restraining order? ,USERNAME restraining order? ,No,Yes
18072,4,1559644028,Sun Apr 19 11:40:47 PDT 2009,NO_QUERY,DanWarp,@pink_flamingo09 - Do you REALLy want me to tell you WHOSE room? Shouldn't we let this be a surprise? ,USERNAME - Do you REALLy want me to tell you WHOSE room? Shouldn't we let this be a surprise? ,No,Yes
18073,4,1970485537,Sat May 30 04:03:28 PDT 2009,NO_QUERY,vocalnick,"Actually that was from about 8 hours ago, but the upload timed out before, and I thought the pic was too cute not to send ","Actually that was from about 8 hours ago, but the upload timed out before, and I thought the pic was too cute not to send ",Yes,No
18074,0,1686370812,Sun May 03 05:07:45 PDT 2009,NO_QUERY,RAWRteecakes,Day one of not smoking: THIS BLOWS ,Day one of not smoking: THIS BLOWS ,No,Yes
18075,4,2053388396,Sat Jun 06 04:22:36 PDT 2009,NO_QUERY,anandregunathan,all the best to Indian T20 team!! ,all the best to Indian T20 team!! ,Yes,No
18076,4,2062853926,Sun Jun 07 00:31:20 PDT 2009,NO_QUERY,GeekyGreeky87,@Rican413 im glad to hear you're ok. ,USERNAME im glad to hear you're ok. ,Yes,No
18077,0,2062325130,Sat Jun 06 22:55:08 PDT 2009,NO_QUERY,gapeachelle,Still out...want to go home and go to bed. Being the driver is not fun ,Still out...want to go home and go to bed. Being the driver is not fun ,No,Yes
18078,4,1982651205,Sun May 31 11:37:59 PDT 2009,NO_QUERY,sweeneystar,Carinos with mom and sis ,Carinos with mom and sis ,Yes,No
18079,4,1965466775,Fri May 29 15:58:24 PDT 2009,NO_QUERY,caseymh,@aprilshotyou ,USERNAME ,No,No
18080,0,1999506584,Mon Jun 01 20:20:15 PDT 2009,NO_QUERY,busybeeblogger,@DivaJulia when i get paid... maybe tomorrow ,USERNAME when i get paid... maybe tomorrow ,No,Yes
18081,4,1961636288,Fri May 29 09:48:37 PDT 2009,NO_QUERY,jscott140_6,@amanda4bes you're doing a great job. ,USERNAME you're doing a great job. ,Yes,No
18082,0,2322608312,Wed Jun 24 22:55:40 PDT 2009,NO_QUERY,SallytheShizzle,I feel like dancing in my room but there's NO SPACE! ,I feel like dancing in my room but there's NO SPACE! ,No,Yes
18083,4,2192606432,Tue Jun 16 07:17:10 PDT 2009,NO_QUERY,kylaCschofield,watching http://bit.ly/L6OHo  on youtube! ,watching URL  on youtube! ,No,No
18084,0,2266818045,Sun Jun 21 09:09:05 PDT 2009,NO_QUERY,genericgirl,"Hurt my lip last night, it's swollen and slightly infected. ","Hurt my lip last night, it's swollen and slightly infected. ",No,Yes
18085,4,1971751743,Sat May 30 07:49:10 PDT 2009,NO_QUERY,DarkPiano,"@IntriguingDs Morning, Rena! Thanks for that great quote ","USERNAME Morning, Rena! Thanks for that great quote ",Yes,No
18086,0,1557148748,Sun Apr 19 02:17:36 PDT 2009,NO_QUERY,jackbarakat,"@JoelMadden i have a dog, her name is madden she will never die  get outta town","USERNAME i have a dog, her name is madden she will never die  get outta town",No,No
18087,4,1550786132,Sat Apr 18 07:15:57 PDT 2009,NO_QUERY,marypascoe,i'll try to tweet from my phone at the shoot! everyone have an AMAZING day!!! ,i'll try to tweet from my phone at the shoot! everyone have an AMAZING day!!! ,Yes,No
18088,0,2176419995,Mon Jun 15 03:49:36 PDT 2009,NO_QUERY,jeeves_askme,don't know my section yet  If anyone knows just tell me.,don't know my section yet  If anyone knows just tell me.,No,No
18089,4,1565264318,Mon Apr 20 06:19:50 PDT 2009,NO_QUERY,adri_mane,@SUNSHiNE_D Good Morning  lol,USERNAME Good Morning  lol,Yes,No
18090,0,1990835470,Mon Jun 01 05:51:08 PDT 2009,NO_QUERY,tweetermestupid,homeworks.  *sigh* I HATE MY TREDTRI PROFESSOR! (,homeworks.  *sigh* I HATE MY TREDTRI PROFESSOR! (,No,Yes
18091,0,2190812602,Tue Jun 16 03:47:48 PDT 2009,NO_QUERY,Pawsomepup,Packing!!! Omg it's gonna rain all week  talk about charater building...,Packing!!! Omg it's gonna rain all week  talk about charater building...,No,Yes
18092,0,2050095268,Fri Jun 05 18:03:29 PDT 2009,NO_QUERY,jonas_twilight3,Bbl again! Leaving wifi area ,Bbl again! Leaving wifi area ,No,Yes
18093,0,1882196962,Fri May 22 06:25:19 PDT 2009,NO_QUERY,saytri,@brenda_song HI Brenda! How are you? I start exams tomorow.  btw ur Amazing! Love ya!  Xxxxx,USERNAME HI Brenda! How are you? I start exams tomorow.  btw ur Amazing! Love ya!  Xxxxx,Yes,No
18094,0,1986509828,Sun May 31 18:56:06 PDT 2009,NO_QUERY,KrisMTS,@LostNMissing Twitter is not perfect   I was thinking about trying to upload a different picture to see if that worked!,USERNAME Twitter is not perfect   I was thinking about trying to upload a different picture to see if that worked!,No,No
18095,0,1974576459,Sat May 30 13:25:01 PDT 2009,NO_QUERY,hrshow,i did not get my new phone... i am sad.... ,i did not get my new phone... i am sad.... ,No,Yes
18096,0,2253062297,Sat Jun 20 07:30:51 PDT 2009,NO_QUERY,fifthand56th,"@megandresslar Love you too!! I have just been messing up on things lately, and owe a million apologies to people. Ugh ","USERNAME Love you too!! I have just been messing up on things lately, and owe a million apologies to people. Ugh ",No,Yes
18097,4,2053860859,Sat Jun 06 05:55:15 PDT 2009,NO_QUERY,Gi_Quiros,@Fallitas +1 -desayuno y on the go... Provecho! Buen día ,USERNAME +1 -desayuno y on the go... Provecho! Buen día ,Yes,No
18098,4,2058813364,Sat Jun 06 15:40:41 PDT 2009,NO_QUERY,NicktheBreeze,@Kamvision no worries.. I have 'plenty' to keep me occupied ,USERNAME no worries.. I have 'plenty' to keep me occupied ,Yes,No
18099,4,1956808931,Thu May 28 22:44:41 PDT 2009,NO_QUERY,DoubleA17,My work clothes are still washing. Should i just wait for mom to wake up and put them in the dryer? ummm i think soo!!! ,My work clothes are still washing. Should i just wait for mom to wake up and put them in the dryer? ummm i think soo!!! ,No,Yes
18100,4,1977626394,Sat May 30 21:21:19 PDT 2009,NO_QUERY,ahnuhhh,is listening to &quot;Why Cant I&quot; by Liz Phair. Great song. ,is listening to &quot;Why Cant I&quot; by Liz Phair. Great song. ,Yes,No
18101,0,2227534725,Thu Jun 18 13:19:07 PDT 2009,NO_QUERY,arobinsonuk,Wondering if my Macbook Pro will finally arrive tomorrow... ,Wondering if my Macbook Pro will finally arrive tomorrow... ,Yes,No
18102,4,2192861715,Tue Jun 16 07:39:30 PDT 2009,NO_QUERY,skynellor,Everybody loves the sunshine.... ,Everybody loves the sunshine.... ,Yes,No
18103,0,2263002334,Sat Jun 20 23:43:24 PDT 2009,NO_QUERY,febyadevia,lost a money ,lost a money ,No,Yes
18104,0,1573766000,Tue Apr 21 02:45:23 PDT 2009,NO_QUERY,Rupam09,my friend in infy got laid off   m sorry for him,my friend in infy got laid off   m sorry for him,No,Yes
18105,0,2055283388,Sat Jun 06 09:02:10 PDT 2009,NO_QUERY,f33dyourlungs_,"@davashmava: I'd tell you, but then I'd have to kill you &gt;;) buuuut, I'll tell you in person, you'll laugh at me ","USERNAME I'd tell you, but then I'd have to kill you &gt;;) buuuut, I'll tell you in person, you'll laugh at me ",No,No
18106,0,2253393202,Sat Jun 20 08:05:42 PDT 2009,NO_QUERY,bhoku,is being forced to sleep...internet disconnected ,is being forced to sleep...internet disconnected ,No,Yes
18107,4,1880563083,Fri May 22 01:41:18 PDT 2009,NO_QUERY,BodOfBritain,"@CatatonicCat don't worry, it will be black  I would have a red or graphite grey one though if it had a monster spec","USERNAME don't worry, it will be black  I would have a red or graphite grey one though if it had a monster spec",Yes,No
18108,4,1793351877,Thu May 14 02:21:33 PDT 2009,NO_QUERY,sedatedtimes,@beenieweenie Crap! I forgot today was Thursday -- for some reason I was thinking that was tomorrow! GOOD LUCK! Blow them away! ,USERNAME Crap! I forgot today was Thursday -- for some reason I was thinking that was tomorrow! GOOD LUCK! Blow them away! ,No,Yes
18109,4,1977409656,Sat May 30 20:55:28 PDT 2009,NO_QUERY,Hannah137,@therealpickler cause Detroit is the bomb!! ,USERNAME cause Detroit is the bomb!! ,Yes,No
18110,4,2066012848,Sun Jun 07 09:43:25 PDT 2009,NO_QUERY,mccoy81603,@pdurham i hope not or else theres just another notch on the belt of bad things ,USERNAME i hope not or else theres just another notch on the belt of bad things ,No,Yes
18111,4,2058447824,Sat Jun 06 14:57:48 PDT 2009,NO_QUERY,SaulaSmurf,@paulabdulfan Its Proper Cute!  Lol! =P,USERNAME Its Proper Cute!  Lol! =P,Yes,No
18112,4,1974348630,Sat May 30 12:57:04 PDT 2009,NO_QUERY,shawnwood,"@maurilio , see even more evidence of your being much younger than @michaelhyatt - I dont see any nap talk from you ","USERNAME , see even more evidence of your being much younger than USERNAME - I dont see any nap talk from you ",No,Yes
18113,4,2056242266,Sat Jun 06 10:47:12 PDT 2009,NO_QUERY,PPS02,Going to luch ,Going to luch ,No,No
18114,0,2059853428,Sat Jun 06 17:46:08 PDT 2009,NO_QUERY,davey20,I love rockstars so much! I just wish that they were queer bashers  ugh,I love rockstars so much! I just wish that they were queer bashers  ugh,No,Yes
18115,0,1882608760,Fri May 22 07:10:33 PDT 2009,NO_QUERY,babaengbaliw,waaaaah! it's our monthsary today but still there are no greetings from him! ,waaaaah! it's our monthsary today but still there are no greetings from him! ,No,Yes
18116,0,1979996403,Sun May 31 05:18:52 PDT 2009,NO_QUERY,Danielf90,@jonsac What upsets me more than anti-semitism is the fact that the 'antiracist left' don't give a crap.  awful abt ur synagogue,USERNAME What upsets me more than anti-semitism is the fact that the 'antiracist left' don't give a crap.  awful abt ur synagogue,No,Yes
18117,4,1957743175,Fri May 29 01:28:09 PDT 2009,NO_QUERY,gatorayd,"@drummershuff Congrats dude  (on the getting home, I was really worried about your safety)","USERNAME Congrats dude  (on the getting home, I was really worried about your safety)",Yes,No
18118,0,2266974279,Sun Jun 21 09:24:52 PDT 2009,NO_QUERY,typezero3,"@logieo oooooooo CB&amp;TL, none in kapolei  oh wait, i'm wrong there is one...one in makakilo","USERNAME oooooooo CB&amp;TL, none in kapolei  oh wait, i'm wrong there is one...one in makakilo",No,No
18119,4,1970585537,Sat May 30 04:27:22 PDT 2009,NO_QUERY,MrSmith76,@Tripswitchband free redbull?? ,USERNAME free redbull?? ,No,No
18120,4,1932345807,Tue May 26 21:17:05 PDT 2009,NO_QUERY,Kumi666,@patty7999 Thank you patty!!!!! I've just became his follower ,USERNAME Thank you patty!!!!! I've just became his follower ,Yes,No
18121,0,2260810092,Sat Jun 20 19:48:30 PDT 2009,NO_QUERY,SohanaB,@webcrush yay!!!  Have a great day with her!! Tomorrow morning ... i leave my daddy for NJ... ,USERNAME yay!!!  Have a great day with her!! Tomorrow morning ... i leave my daddy for NJ... ,Yes,Yes
18122,4,1976543625,Sat May 30 18:24:09 PDT 2009,NO_QUERY,speakgirl,@JosephRanseth it really doesn't get much better! This is an amazing day ,USERNAME it really doesn't get much better! This is an amazing day ,Yes,No
18123,0,2071933924,Sun Jun 07 20:08:02 PDT 2009,NO_QUERY,ROyALtySFiNESt,piSSEd fUCk MAN i hAtE tHE LAkERS UGG ,piSSEd fUCk MAN i hAtE tHE LAkERS UGG ,No,Yes
18124,4,2184716132,Mon Jun 15 16:18:52 PDT 2009,NO_QUERY,omgxitsxmee,dairy queen  *&amp;&amp;X?,dairy queen  *&amp;&amp;X?,No,No
