,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
14014,0,2015555256,Wed Jun 03 04:58:11 PDT 2009,NO_QUERY,Batacoda,Hehehehe  I said moring. I meant Boring  Hehehe  sometimes I crack myself up. The crew don't appreciate my humor. ,Hehehehe  I said moring. I meant Boring  Hehehe  sometimes I crack myself up. The crew don't appreciate my humor. ,No,No
14015,0,1984710396,Sun May 31 15:39:04 PDT 2009,NO_QUERY,heyisabelle_,i'm freezing  &amp;im sick. i've used prolly a whole tissue box in like 3hours.,i'm freezing  &amp;im sick. i've used prolly a whole tissue box in like 3hours.,No,No
14016,4,2071034365,Sun Jun 07 18:43:19 PDT 2009,NO_QUERY,guybartoli,Chilling with jayyybayybayy! ,Chilling with jayyybayybayy! ,No,No
14017,4,1957662669,Fri May 29 01:12:12 PDT 2009,NO_QUERY,TheDiva_KMarie,It seems like most of my twitter fam has taken the night off. I don't feel bad for clocking in late afterall! ,It seems like most of my twitter fam has taken the night off. I don't feel bad for clocking in late afterall! ,No,No
14018,0,1827677812,Sun May 17 11:12:59 PDT 2009,NO_QUERY,MTVnHollyWEST23,@ADJonesII LOL YOU LEFT ME YESTERDAY LOL  ....j/k !!!,USERNAME LOL YOU LEFT ME YESTERDAY LOL  ....j/k !!!,Yes,"""No"""
14019,0,1977037561,Sat May 30 19:56:18 PDT 2009,NO_QUERY,sudieraeEp,Oh no we missed @sisterhazelband and their entire playback of f mac's rumours  &lt;&lt;sudie&gt;&gt;,Oh no we missed USERNAME and their entire playback of f mac's rumours  &lt;&lt;sudie&gt;&gt;,"""No""",No
14020,4,2015827735,Wed Jun 03 05:36:18 PDT 2009,NO_QUERY,Skeemer118,"@acemckay BUT - peanut butter, honey, &amp; cinnamon is a FAB combo for when the syrup runs out. ","USERNAME BUT - peanut butter, honey, &amp; cinnamon is a FAB combo for when the syrup runs out. ",Yes,No
14021,4,2192743753,Tue Jun 16 07:29:16 PDT 2009,NO_QUERY,Nerevaraine,Nice to see that the maintenance has been rescheduled in respects of #iranelection. Good Twitter! ,Nice to see that the maintenance has been rescheduled in respects of iranelection. Good Twitter! ,Yes,Yes
14022,0,1827887235,Sun May 17 11:39:15 PDT 2009,NO_QUERY,klgoree,has a migraine today. ,has a migraine today. ,No,No
14023,4,2066791394,Sun Jun 07 11:10:41 PDT 2009,NO_QUERY,AndTHAThappens,"Quigley Down Under is on AGAIN. Think I'll pass this time, but it is a great movie. ","Quigley Down Under is on AGAIN. Think I'll pass this time, but it is a great movie. ",Yes,No
14024,0,1559838024,Sun Apr 19 12:10:32 PDT 2009,NO_QUERY,dukeofcolor,the 2 year old one who thinks people just wanna play makes me super so sad ,the 2 year old one who thinks people just wanna play makes me super so sad ,No,No
14025,4,1967735163,Fri May 29 20:07:07 PDT 2009,NO_QUERY,Lisibelle87,"@SnarkySabs Just started the 3rd book.  Grown women with elementary school children aren't the intended audience, but I DON'T CARE. ","USERNAME Just started the 3rd book.  Grown women with elementary school children aren't the intended audience, but I DON'T CARE. ",No,No
14026,0,1823897126,Sat May 16 23:20:33 PDT 2009,NO_QUERY,ask4adam,crap! i just spilled red slurpee on the neck of my white shirt. guess its a yardwork shirt now ,crap! i just spilled red slurpee on the neck of my white shirt. guess its a yardwork shirt now ,No,No
14027,4,2001846952,Tue Jun 02 02:16:41 PDT 2009,NO_QUERY,benjihaworth,@spittingcat this ti one is alright looking.. too subtle/tasteful/boring for me.. bikes should have paintjobs ,USERNAME this ti one is alright looking.. too subtle/tasteful/boring for me.. bikes should have paintjobs ,"""No""","""No"""
14028,0,1966993235,Fri May 29 18:46:39 PDT 2009,NO_QUERY,ashlynn32,"@CjMcFly05 pshh im def not a heartbreaker, lol. i know story of my life ","USERNAME pshh im def not a heartbreaker, lol. i know story of my life ","""No""",No
14029,0,1962735970,Fri May 29 11:33:48 PDT 2009,NO_QUERY,bond55,planning how to move back home...the regression process is in motion ,planning how to move back home...the regression process is in motion ,No,No
14030,4,2018618951,Wed Jun 03 10:14:48 PDT 2009,NO_QUERY,gracefreeman,@Harlequin66 Thankyou! You don't know how much I appreciate that! ,USERNAME Thankyou! You don't know how much I appreciate that! ,"""Yes""",Yes
14031,4,2052694844,Sat Jun 06 01:39:49 PDT 2009,NO_QUERY,Owais_Iqbal,@Noufah you r most welcome.. dont be a stranger now.. ,USERNAME you r most welcome.. dont be a stranger now.. ,"""Yes""",Yes
14032,0,1751397262,Sat May 09 19:21:15 PDT 2009,NO_QUERY,Rodel30,So much for 7-10 for #TweetItUp ,So much for 7-10 for TweetItUp ,No,No
14033,0,2261994065,Sat Jun 20 21:42:05 PDT 2009,NO_QUERY,2emc,@EyeRanProtestr Anti-Iranian twit stream ,USERNAME Anti-Iranian twit stream ,No,No
14034,0,1970979207,Sat May 30 05:51:13 PDT 2009,NO_QUERY,AJ_DC,Boardin my Southwest Airlines flight Dulles to Vegas to Orange County! So excited! I hate that I have to fly United next week instead ,Boardin my Southwest Airlines flight Dulles to Vegas to Orange County! So excited! I hate that I have to fly United next week instead ,Yes,No
14035,0,2302668596,Tue Jun 23 17:07:48 PDT 2009,NO_QUERY,stacyp127,@despari yeah we'll never see that one. ,USERNAME yeah we'll never see that one. ,No,No
14036,0,2204831256,Wed Jun 17 03:14:48 PDT 2009,NO_QUERY,aivicruz,is excited for the first major plate in Design! Hahaha. It sucks to belong to a barkada of 4 though  http://plurk.com/p/11l14z,is excited for the first major plate in Design! Hahaha. It sucks to belong to a barkada of 4 though  URL,Yes,No
14037,0,1694696285,Mon May 04 03:45:33 PDT 2009,NO_QUERY,Alannnnaaa,ahhh twitter is too addictive !!! must go study ,ahhh twitter is too addictive !!! must go study ,No,No
14038,0,2191423321,Tue Jun 16 05:14:40 PDT 2009,NO_QUERY,OneLoneKnight,@maryk3lly but without mayonnaise_dont like ,USERNAME but without mayonnaise_dont like ,"""No""","""No"""
14039,4,2068798742,Sun Jun 07 14:43:10 PDT 2009,NO_QUERY,LynzBosco,Picking up sushi at the beach ,Picking up sushi at the beach ,No,No
14040,4,2193554543,Tue Jun 16 08:36:57 PDT 2009,NO_QUERY,Lena_Bjorna,@BizReviewer thanks so much for that acknowledgement...what is your name? ,USERNAME thanks so much for that acknowledgement...what is your name? ,No,No
14041,0,1881337617,Fri May 22 04:21:53 PDT 2009,NO_QUERY,chokkk,is so bored...noone is online..they are all gone to the concert ,is so bored...noone is online..they are all gone to the concert ,No,No
14042,4,1998145596,Mon Jun 01 18:04:04 PDT 2009,NO_QUERY,RustlingRagazza,"@EmmaGriffiths86 ...in other words, they have too much time on their hands. ","USERNAME ...in other words, they have too much time on their hands. ",No,No
14043,4,1980959601,Sun May 31 08:05:20 PDT 2009,NO_QUERY,marylou1985,http://rockyrockon.mybrute.com --&gt; check this out ,URL --&gt; check this out ,No,No
14044,4,2013068719,Tue Jun 02 21:51:10 PDT 2009,NO_QUERY,stump07,excited for camping this weekend! It's been forever. Pretty sure it's going to be quite entertaining ,excited for camping this weekend! It's been forever. Pretty sure it's going to be quite entertaining ,Yes,Yes
14045,0,1793039237,Thu May 14 01:08:30 PDT 2009,NO_QUERY,OlgiMolgi,@evantaubenfeld there is something diffrent in the chat today..to bad I missed you yesterday ,USERNAME there is something diffrent in the chat today..to bad I missed you yesterday ,No,No
14046,4,2063396721,Sun Jun 07 02:29:40 PDT 2009,NO_QUERY,stayseekitty,checking out flights to new york ,checking out flights to new york ,No,No
14047,4,1970925195,Sat May 30 05:40:46 PDT 2009,NO_QUERY,taylordore,"wishes to get her drink on,get hair cut,get all the things ive been waiting for and just sit back and chill ","wishes to get her drink on,get hair cut,get all the things ive been waiting for and just sit back and chill ",No,No
14048,4,2065835677,Sun Jun 07 09:23:08 PDT 2009,NO_QUERY,Karasu_anesan,"@nikoscream *snort* not sure if $265 is too much, but 88 is.  ","USERNAME *snort* not sure if $265 is too much, but 88 is.  ",No,No
14049,4,2187528545,Mon Jun 15 20:24:58 PDT 2009,NO_QUERY,norbs,@korafoto so you want some whole chicken in a can?  ,USERNAME so you want some whole chicken in a can?  ,No,No
14050,4,1556468471,Sat Apr 18 22:57:26 PDT 2009,NO_QUERY,ComplexSideofME,ive gotta be sleepy misspelling works lol but twittering is so much fun ,ive gotta be sleepy misspelling works lol but twittering is so much fun ,No,"""No"""
14051,0,2175657234,Mon Jun 15 01:36:54 PDT 2009,NO_QUERY,vesula,"@TerriNixon Only if we're rich, otherwise I'll have to stay here and hold down a job ","USERNAME Only if we're rich, otherwise I'll have to stay here and hold down a job ",No,No
14052,4,2018757261,Wed Jun 03 10:27:53 PDT 2009,NO_QUERY,allisoneaves,No my fingernails arent black...theyre dark purple. Yes I plan to take it off. And NO I dont have a crush on Adam Lambert! lol ,No my fingernails arent black...theyre dark purple. Yes I plan to take it off. And NO I dont have a crush on Adam Lambert! lol ,No,No
14053,0,1556785053,Sun Apr 19 00:20:04 PDT 2009,NO_QUERY,AngelVain, i'm sooo hungry . . . i'm ready to be stuffed!, i'm sooo hungry . . . i'm ready to be stuffed!,No,Yes
14054,0,2214811888,Wed Jun 17 17:16:01 PDT 2009,NO_QUERY,sbeaver,@scott_lowe  But that tethering is just for the MAC  ,USERNAME  But that tethering is just for the MAC  ,No,No
14055,4,1693789000,Sun May 03 23:47:14 PDT 2009,NO_QUERY,Gael_TasteiTTv,@mattg00d good luck with that! can't wait to hear it though ,USERNAME good luck with that! can't wait to hear it though ,"""Yes""","""Yes"""
14056,0,2016099759,Wed Jun 03 06:09:58 PDT 2009,NO_QUERY,jimbeamwry,looking for cats is so hard ,looking for cats is so hard ,No,No
14057,0,1693760255,Sun May 03 23:40:44 PDT 2009,NO_QUERY,donnaku,stuck in a workshop n a strict boss - no time to twit ,stuck in a workshop n a strict boss - no time to twit ,No,No
14058,0,2197310235,Tue Jun 16 13:37:03 PDT 2009,NO_QUERY,funkycarla8,@Jantunstill i know!! and the fact i'm in their home land when they're in mine in November isn't helping! I leave on Kevin's B-day! ,USERNAME i know!! and the fact i'm in their home land when they're in mine in November isn't helping! I leave on Kevin's B-day! ,No,"""No"""
14059,0,1676184718,Fri May 01 21:19:25 PDT 2009,NO_QUERY,ColombianLeaf,I want to follow people ,I want to follow people ,No,No
14060,4,1969948154,Sat May 30 01:50:42 PDT 2009,NO_QUERY,JoanneRighetti,"@EssentialPET And I'm being so careful -work tomorrow! Although if you and KB are having a glass or two,I  can always keep you company ","USERNAME And I'm being so careful -work tomorrow! Although if you and KB are having a glass or two,I  can always keep you company ",No,No
14061,0,2052612697,Sat Jun 06 01:20:55 PDT 2009,NO_QUERY,morriscat,@rumblepurr I told them to vote for candidates who promised free tuna and nip for all kitties but they said there were none ,USERNAME I told them to vote for candidates who promised free tuna and nip for all kitties but they said there were none ,No,No
14062,4,2004476407,Tue Jun 02 08:15:38 PDT 2009,NO_QUERY,MELANIEP78,@DonnieWahlberg Can't wait until Thurs night!!  I've been a Huge fan since I was a little girl &amp; this is so much more fun as an adult ,USERNAME Can't wait until Thurs night!!  I've been a Huge fan since I was a little girl &amp; this is so much more fun as an adult ,"""Yes""","""Yes"""
14063,4,2052931998,Sat Jun 06 02:35:53 PDT 2009,NO_QUERY,Mattskye,Had a goood night/day with diddy reese and that mintchip that copies me  nite!!,Had a goood night/day with diddy reese and that mintchip that copies me  nite!!,No,No
14064,4,2048515060,Fri Jun 05 15:19:31 PDT 2009,NO_QUERY,mekkanikal,@Bhooshan lol no. just got back to work now ,USERNAME lol no. just got back to work now ,No,No
14065,4,2178597336,Mon Jun 15 07:56:07 PDT 2009,NO_QUERY,SissyWillis,@KBMonster My pleasure! Thank YOU. ,USERNAME My pleasure! Thank YOU. ,"""Yes""",Yes
14066,0,2257758525,Sat Jun 20 14:50:48 PDT 2009,NO_QUERY,ForCHINateChins,  #squarespace #trackle  no apple iphone card for us  maybe tomorrow! I guess it helps if you tweet it huh?  We forgot ,  squarespace trackle  no apple iphone card for us  maybe tomorrow! I guess it helps if you tweet it huh?  We forgot ,No,No
14067,4,2000119772,Mon Jun 01 21:27:02 PDT 2009,NO_QUERY,roxxxGuurl,wow i dont feel SO bad  miley's going to georgia to filming her new movie The Last Song. First time when she really not a Hannah,wow i dont feel SO bad  miley's going to georgia to filming her new movie The Last Song. First time when she really not a Hannah,"""Yes""",No
14068,0,2062522784,Sat Jun 06 23:28:49 PDT 2009,NO_QUERY,JadeErinSmith,Yay school exams.. ,Yay school exams.. ,No,Yes
14069,0,2061400639,Sat Jun 06 20:47:27 PDT 2009,NO_QUERY,danalynnnnn,writting my spanish essay!!! ,writting my spanish essay!!! ,No,No
14070,4,1969406532,Fri May 29 23:56:30 PDT 2009,NO_QUERY,Leslieloks,At a party  had a guiness. And now my cobra! ,At a party  had a guiness. And now my cobra! ,No,No
14071,0,2194162236,Tue Jun 16 09:25:37 PDT 2009,NO_QUERY,Xtrife0,My mp3 player is dead. ,My mp3 player is dead. ,No,No
14072,0,2177220161,Mon Jun 15 05:41:49 PDT 2009,NO_QUERY,sazzle84,@MasterAwesome how's your typing skills you can help with my backlog of work ,USERNAME how's your typing skills you can help with my backlog of work ,No,"""No"""
14073,0,2266783768,Sun Jun 21 09:05:40 PDT 2009,NO_QUERY,Miyukiko,@chanikin I'll take photos and post it up on DA to make fun of you further ,USERNAME I'll take photos and post it up on DA to make fun of you further ,"""No""","""Yes"""
14074,0,2187380534,Mon Jun 15 20:11:51 PDT 2009,NO_QUERY,diegoemilio,@carlosseo This video is not available in your country due to copyright restrictions ,USERNAME This video is not available in your country due to copyright restrictions ,"""No""","""No"""
14075,4,1692991776,Sun May 03 21:16:54 PDT 2009,NO_QUERY,VonneyD,@jamielai It was delish!  Ryan didn't mince the garlic to well..lol! But it was still yummy!!!,USERNAME It was delish!  Ryan didn't mince the garlic to well..lol! But it was still yummy!!!,"""Yes""","""No"""
14076,4,2175955268,Mon Jun 15 02:29:26 PDT 2009,NO_QUERY,boganickie,Just had the most amazing heart to heart with her best friend fys  love you!!,Just had the most amazing heart to heart with her best friend fys  love you!!,"""Yes""",Yes
14077,0,2065939533,Sun Jun 07 09:35:04 PDT 2009,NO_QUERY,Spoonfulofchoco,@thedomesticdiva Both! Happy and sad... ,USERNAME Both! Happy and sad... ,No,No
14078,4,2011972540,Tue Jun 02 19:51:49 PDT 2009,NO_QUERY,LookingForSocks,"@omgitsafox Much too cute of a puppy, though. ","USERNAME Much too cute of a puppy, though. ",No,"""No"""
14079,0,2061641752,Sat Jun 06 21:17:49 PDT 2009,NO_QUERY,SumKindaWndrful,I HATE to break a nail. the rest are so long. it looks odd. ,I HATE to break a nail. the rest are so long. it looks odd. ,No,No
14080,4,1995719339,Mon Jun 01 13:56:24 PDT 2009,NO_QUERY,BrookerHooker,"@brian09 I love grapevine! if you see a gorgeous brown hair girl tell her hi, its probkably my good friend claire ","USERNAME I love grapevine! if you see a gorgeous brown hair girl tell her hi, its probkably my good friend claire ",Yes,Yes
14081,4,1793397056,Thu May 14 02:32:08 PDT 2009,NO_QUERY,KandiiSwagg,Join B Scott's community.....Love it ,Join B Scott's community.....Love it ,"""Yes""",Yes
14082,4,2062767160,Sun Jun 07 00:13:52 PDT 2009,NO_QUERY,ppeggynguyennnn,@KB_bby no :/ but I have conley's so you can txt her and ask her?  2066619771,USERNAME no :/ but I have conley's so you can txt her and ask her?  2066619771,No,No
14083,0,2069985915,Sun Jun 07 16:53:45 PDT 2009,NO_QUERY,misssongwriter,"@deadbeatent aww, same here ","USERNAME aww, same here ","""Yes""",Yes
14084,4,2178761994,Mon Jun 15 08:10:10 PDT 2009,NO_QUERY,MsB1983,@soulfulstar Lol How You Gonna Do Other Work Duties @ Work? Lol You A Trip &amp; A Half (Remember When Your Mom Or G-Mom Would Say That)! ,USERNAME Lol How You Gonna Do Other Work Duties @ Work? Lol You A Trip &amp; A Half (Remember When Your Mom Or G-Mom Would Say That)! ,No,No
14085,4,2000591405,Mon Jun 01 22:28:09 PDT 2009,NO_QUERY,zaneology,@skeeterpod I made i thru the day! yay Back at 6am ,USERNAME I made i thru the day! yay Back at 6am ,"""Yes""",Yes
14086,4,2017879326,Wed Jun 03 09:05:32 PDT 2009,NO_QUERY,purpleprincess3,I just got some really exciting news  But its top secret right now,I just got some really exciting news  But its top secret right now,No,No
14087,4,1976479413,Sat May 30 17:26:07 PDT 2009,NO_QUERY,frankyy12,@MR_DaiN finally off work! oh nice pictures of dave and devon  massive tonight yo?,USERNAME finally off work! oh nice pictures of dave and devon  massive tonight yo?,No,No
14088,4,1978523648,Sat May 30 23:37:38 PDT 2009,NO_QUERY,Dogbook,Jet (Cudd-Greening) Wishes Daddy a very happy birthday! x  http://apps.facebook.com/dogbook/profile/view/5692343,Jet (Cudd-Greening) Wishes Daddy a very happy birthday! x  URL,"""No""","""No"""
14089,0,1688079287,Sun May 03 10:17:25 PDT 2009,NO_QUERY,mattaukamp,@kendollars i don't want crazy drunken barflies beating up and/or arguing with my llama ,USERNAME i don't want crazy drunken barflies beating up and/or arguing with my llama ,"""No""",Yes
14090,0,2221040115,Thu Jun 18 04:33:59 PDT 2009,NO_QUERY,DBMoulton,Not going to make it to the #lancup . Thought I'd update my iPhone first and that  took an hour and a half. ,Not going to make it to the lancup . Thought I'd update my iPhone first and that  took an hour and a half. ,No,No
14091,4,2053681858,Sat Jun 06 05:22:27 PDT 2009,NO_QUERY,ameonna10,watching hana yori dango final.. again ,watching hana yori dango final.. again ,No,No
14092,4,1676952840,Fri May 01 23:50:54 PDT 2009,NO_QUERY,moonbathe,I've made progress on the analysis paper...Victory!! ,I've made progress on the analysis paper...Victory!! ,Yes,Yes
14093,4,1979916362,Sun May 31 05:00:51 PDT 2009,NO_QUERY,SwetlanaSeaside,MTV - Movie Awards  R.Pattz rawr ^^,MTV - Movie Awards  R.Pattz rawr ^^,"""Yes""","""No"""
14094,4,2050737415,Fri Jun 05 19:12:15 PDT 2009,NO_QUERY,dancinntherain,haha and thomas's pj's are the bombbbb  i am so spraying travis with the hose tomorrow..shhhh it's a secret tho ,haha and thomas's pj's are the bombbbb  i am so spraying travis with the hose tomorrow..shhhh it's a secret tho ,No,No
14095,0,2266042002,Sun Jun 21 07:47:43 PDT 2009,NO_QUERY,skyenat,@amalinaaa I know man! But pray not. I mean if like 7am maybe not so bad. But not in the middle of mid night! ,USERNAME I know man! But pray not. I mean if like 7am maybe not so bad. But not in the middle of mid night! ,No,No
14096,4,1966114019,Fri May 29 17:09:02 PDT 2009,NO_QUERY,tdavidson,@davidsanger thanks; although I still want to change design a bit ,USERNAME thanks; although I still want to change design a bit ,"""Yes""",Yes
14097,0,2259293742,Sat Jun 20 17:20:14 PDT 2009,NO_QUERY,Judayy,3eb show sold out. shocker. ah well... ,3eb show sold out. shocker. ah well... ,No,"""Yes"""
14098,4,1694725031,Mon May 04 03:52:44 PDT 2009,NO_QUERY,minikin,@Brainberry nice one ! ,USERNAME nice one ! ,Yes,Yes
14099,4,2053234807,Sat Jun 06 03:48:16 PDT 2009,NO_QUERY,VintageLove13,Temporary Happiness ,Temporary Happiness ,No,No
14100,4,1754498902,Sun May 10 06:28:50 PDT 2009,NO_QUERY,inmattyspants,"@simplysomething Okay, I'll be on after a shower.. ","USERNAME Okay, I'll be on after a shower.. ",No,No
14101,4,1978438118,Sat May 30 23:21:25 PDT 2009,NO_QUERY,mikeySTRENGTH,"still driving home. im loving sleeping in the backseat right now. listening to music, thinking about my life another way. stoked for tour ","still driving home. im loving sleeping in the backseat right now. listening to music, thinking about my life another way. stoked for tour ",Yes,Yes
14102,0,2065894315,Sun Jun 07 09:29:58 PDT 2009,NO_QUERY,kerenmcfly,@lilahmcfly הלוו�?י! זה היה יו�? כ&quot;כ גרוע! ל�? ב�?לי ג�? שזה יקרה! שהדבר היחידי ש�?ני �?והבת ו�?כפת לי ממנו בעול�? ישנ�? �?ותי! ,USERNAME הלוו�?י! זה היה יו�? כ&quot;כ גרוע! ל�? ב�?לי ג�? שזה יקרה! שהדבר היחידי ש�?ני �?והבת ו�?כפת לי ממנו בעול�? ישנ�? �?ותי! ,No,No
14103,4,2053674997,Sat Jun 06 05:21:03 PDT 2009,NO_QUERY,goodboygonebad,@BlackAddler Hmmm I'm workin on the scripts first. ,USERNAME Hmmm I'm workin on the scripts first. ,No,No
14104,4,2190584143,Tue Jun 16 03:08:49 PDT 2009,NO_QUERY,chrisbloe,@TxttoolsSupport I'll be there ,USERNAME I'll be there ,No,No
14105,4,1691052798,Sun May 03 16:59:16 PDT 2009,NO_QUERY,damian_emman,Finishing My Project for Pfizer Entitled Pharmacist Dispensing Guide...  What a Busy Morning!!! ,Finishing My Project for Pfizer Entitled Pharmacist Dispensing Guide...  What a Busy Morning!!! ,No,"""No"""
14106,0,2005872748,Tue Jun 02 10:18:35 PDT 2009,NO_QUERY,limitedmage,No Kid Icarus tho. ,No Kid Icarus tho. ,No,No
14107,0,2211451022,Wed Jun 17 12:52:15 PDT 2009,NO_QUERY,DestinyTrack42,@only1goldengyrl Because you called me the &quot;R&quot; word ,USERNAME Because you called me the &quot;R&quot; word ,"""No""",No
14108,4,2062480713,Sat Jun 06 23:21:19 PDT 2009,NO_QUERY,VenniCaprice,@michele24etsy I love vintage jewelry!! Just hearted your items  Thanks for checking out mine!,USERNAME I love vintage jewelry!! Just hearted your items  Thanks for checking out mine!,"""Yes""","""Yes"""
14109,4,1995385080,Mon Jun 01 13:24:21 PDT 2009,NO_QUERY,kryz,@jadedlioness ah... firefox plugin? if so.. i must look for it ,USERNAME ah... firefox plugin? if so.. i must look for it ,No,"""No"""
14110,4,1978184941,Sat May 30 22:39:21 PDT 2009,NO_QUERY,imthatgirluluv,Logic games tonight not so bad! Goodnight fellow twitters  LSAT prep in the am! Pedicure &amp; then brunch wit the bf #2 ,Logic games tonight not so bad! Goodnight fellow twitters  LSAT prep in the am! Pedicure &amp; then brunch wit the bf 2 ,"""Yes""",No
14111,0,1564212111,Mon Apr 20 02:21:05 PDT 2009,NO_QUERY,mayriella,@dougiemcfly poor you ,USERNAME poor you ,"""No""",Yes
14112,4,1983066618,Sun May 31 12:26:23 PDT 2009,NO_QUERY,Beverley0308,@manojero we did gardening too relaxing watching a film now has been a lovely weekend it's been so hot am a bit red ,USERNAME we did gardening too relaxing watching a film now has been a lovely weekend it's been so hot am a bit red ,Yes,Yes
14113,0,2261579827,Sat Jun 20 21:00:46 PDT 2009,NO_QUERY,TerminalPaul,must concentrate on my uni assignment !!! ,must concentrate on my uni assignment !!! ,No,No
14114,4,1970672084,Sat May 30 04:47:28 PDT 2009,NO_QUERY,paceyringwald,@maomarty That's my awesome friend!!! Congrats to you! ,USERNAME That's my awesome friend!!! Congrats to you! ,"""Yes""",Yes
14115,4,2014844081,Wed Jun 03 02:52:28 PDT 2009,NO_QUERY,BethanyMcFlyX,@samjmoody what the weather like where u are...its still hot here  xx,USERNAME what the weather like where u are...its still hot here  xx,No,No
14116,0,1832810964,Sun May 17 21:33:21 PDT 2009,NO_QUERY,caligreen,"@Akivafever  Sorry, little brother.","USERNAME  Sorry, little brother.","""Yes""",No
14117,4,2062214415,Sat Jun 06 22:37:19 PDT 2009,NO_QUERY,JennoChand,@bigsyphe http://ubertwitter.com/   enjoy  and aren't you djin right now :p,USERNAME URL   enjoy  and aren't you djin right now :p,No,"""No"""
14118,0,2285737129,Mon Jun 22 15:30:53 PDT 2009,NO_QUERY,LostExpatriate,Trains collide on the DC Metro on the Red Line. Keep all those on board in your thoughts ,Trains collide on the DC Metro on the Red Line. Keep all those on board in your thoughts ,No,No
14119,0,1974868679,Sat May 30 13:59:14 PDT 2009,NO_QUERY,juanbarnard,#BGT Susan Boyle Diversity Britain's Got Talent Shaheen Stavros Flatley &lt;--- GO AWAY! ,BGT Susan Boyle Diversity Britain's Got Talent Shaheen Stavros Flatley &lt;--- GO AWAY! ,No,No
14120,4,1963595565,Fri May 29 12:57:50 PDT 2009,NO_QUERY,KuyaJustin,Yummy home made cheese cake ,Yummy home made cheese cake ,No,Yes
14121,4,2178931571,Mon Jun 15 08:24:34 PDT 2009,NO_QUERY,Multijeweled,Is gonna wait for Him.  walking in faith is hard but it's the only way.,Is gonna wait for Him.  walking in faith is hard but it's the only way.,No,No
14122,4,2060923634,Sat Jun 06 19:50:28 PDT 2009,NO_QUERY,LaurenAwesome,@freeiphoneapps I won iGrenade ,USERNAME I won iGrenade ,"""Yes""",No
14123,0,2327627914,Thu Jun 25 08:35:11 PDT 2009,NO_QUERY,pandapaws30,"today is a lazy day, i'm not doin anything. i thought i was going to the beach but appearently not. ","today is a lazy day, i'm not doin anything. i thought i was going to the beach but appearently not. ",No,No
