,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
3525,0,1679379286,Sat May 02 09:12:48 PDT 2009,NO_QUERY,Abashima,Abandoned! We're leaving the plant sale. WAAAAY too many people.  Not fun any more. ,Abandoned! We're leaving the plant sale. WAAAAY too many people.  Not fun any more. ,Y,X
3526,4,1687900122,Sun May 03 09:51:58 PDT 2009,NO_QUERY,christineclarke,I'm going on vacation in just 7 weeks. Going to hit the beach and look at houses for sale out there... yeah! ,I'm going on vacation in just 7 weeks. Going to hit the beach and look at houses for sale out there... yeah! ,X,Y
3527,0,2282243537,Mon Jun 22 11:07:19 PDT 2009,NO_QUERY,blancameneses,@Salsalito bummer for real ,USERNAME bummer for real ,Y,X
3528,0,1977481938,Sat May 30 21:03:52 PDT 2009,NO_QUERY,KelseyKiss,Bj left me  I'm all alone now ,Bj left me  I'm all alone now ,Y,X
3529,0,1986356493,Sun May 31 18:43:20 PDT 2009,NO_QUERY,scribblemeout,ive decided that twilight will quite possibly win every single award they're put up for. i wanted taylor to win though.  rob looks nice,ive decided that twilight will quite possibly win every single award they're put up for. i wanted taylor to win though.  rob looks nice,Y,Y
3530,0,2176323368,Mon Jun 15 03:33:26 PDT 2009,NO_QUERY,aleramone,so fuckin' nostalgic ,so fuckin' nostalgic ,Y,Y
3531,4,1968186114,Fri May 29 20:55:47 PDT 2009,NO_QUERY,KimberWitch,@UnderXposd Wishing I could stay up with you. I'm in the mood for a slumber party - 2nd time in my life. I'm such an introvert!! ,USERNAME Wishing I could stay up with you. I'm in the mood for a slumber party - 2nd time in my life. I'm such an introvert!! ,Y,Y
3532,0,2323198744,Thu Jun 25 00:07:00 PDT 2009,NO_QUERY,peebeeandjay,im still so cold ,im still so cold ,Y,X
3533,0,2196100842,Tue Jun 16 12:01:40 PDT 2009,NO_QUERY,sfraz71,Remember that migraine I defeated recently? It's back! ,Remember that migraine I defeated recently? It's back! ,Y,X
3534,4,1982834262,Sun May 31 11:59:47 PDT 2009,NO_QUERY,leighh,Oh dropbox.  How do i love thee? let me count the ways.  Saved the day once again.  ,Oh dropbox.  How do i love thee? let me count the ways.  Saved the day once again.  ,X,Y
3535,0,1961761201,Fri May 29 10:00:16 PDT 2009,NO_QUERY,amarie2209,i love him..i hate him..i loved him yesterday...ill hate him tomorrow....damn im confused ,i love him..i hate him..i loved him yesterday...ill hate him tomorrow....damn im confused ,Y,X
3536,4,2058147428,Sat Jun 06 14:21:34 PDT 2009,NO_QUERY,bindureddy,@amybhole it's never early for wine ,USERNAME it's never early for wine ,Y,Y
3537,4,1881945082,Fri May 22 05:54:46 PDT 2009,NO_QUERY,emmagudith,On the ferry to staton island. ,On the ferry to staton island. ,Y,Y
3538,4,1974793151,Sat May 30 13:51:20 PDT 2009,NO_QUERY,jamesstabler,wooooo julian got in  saxophoneeeeeeee,wooooo julian got in  saxophoneeeeeeee,X,Y
3539,4,1989418543,Mon Jun 01 01:28:05 PDT 2009,NO_QUERY,VetrinaGirl,@kreativlink pretty. ,USERNAME pretty. ,Y,Y
3540,0,2234725393,Thu Jun 18 23:37:19 PDT 2009,NO_QUERY,divide,i wish i was going to the hey monday/this providence tour  sob,i wish i was going to the hey monday/this providence tour  sob,Y,X
3541,4,1970228866,Sat May 30 02:59:43 PDT 2009,NO_QUERY,DavidFeng,@AstonLin I'd stay with Disk Warrior. ,USERNAME I'd stay with Disk Warrior. ,Y,Y
3542,0,1835500007,Mon May 18 06:07:59 PDT 2009,NO_QUERY,KansasCraig,"Okay. Did a group ride yesterday. Men, if you are still wearing cycling shorts from 1990, call @andytheclark  way too much thigh showing ","Okay. Did a group ride yesterday. Men, if you are still wearing cycling shorts from 1990, call USERNAME  way too much thigh showing ",Y,X
3543,4,2019011407,Wed Jun 03 10:51:43 PDT 2009,NO_QUERY,SabsJohnson,"First, get the team together.  Then, get the music out there.  Then?  enjoy seeing all of you be blessed by my gift!  In that order!  ","First, get the team together.  Then, get the music out there.  Then?  enjoy seeing all of you be blessed by my gift!  In that order!  ",Y,Y
3544,0,2223499613,Thu Jun 18 08:21:02 PDT 2009,NO_QUERY,MatchesMalone,"@krystyl Too much other stuff going on, unfortunately ","USERNAME Too much other stuff going on, unfortunately ",Y,X
3545,0,2191588514,Tue Jun 16 05:35:09 PDT 2009,NO_QUERY,lara_eagle,ASP.NET MVC Routes will be the end of me - I can never get em right  Bring on strongly typed ones Out Of the Box 4 MVC v2.0 ;) #aspnetmvc,ASP.NET MVC Routes will be the end of me - I can never get em right  Bring on strongly typed ones Out Of the Box 4 MVC v2.0 ;) aspnetmvc,Y,X
3546,4,2179924452,Mon Jun 15 09:46:16 PDT 2009,NO_QUERY,MGonTWI,@maheshone  sorry for what?,USERNAME  sorry for what?,Y,Y
3547,4,1557230592,Sun Apr 19 02:47:55 PDT 2009,NO_QUERY,AliDeegan,"Have lots to get done today! Garden, photography, then college homework, all to be done before lunch  Then out for afternoon with kids ","Have lots to get done today! Garden, photography, then college homework, all to be done before lunch  Then out for afternoon with kids ",X,Y
3548,0,2059291251,Sat Jun 06 16:38:08 PDT 2009,NO_QUERY,webwoke,"owww god, drop by 2  58. rumahabi.com","owww god, drop by 2  58. rumahabi.com",Y,X
3549,4,1824288244,Sun May 17 00:45:27 PDT 2009,NO_QUERY,donmelton,"You go, grandma! http://bit.ly/iQ9A0  Now I don't feel quite as much like a dinosaur around here. ","You go, grandma! URL  Now I don't feel quite as much like a dinosaur around here. ",X,Y
3550,4,1836481167,Mon May 18 08:04:28 PDT 2009,NO_QUERY,trinsgarcia,@AndreaDG I know what you mean!!! Hahaha ,USERNAME I know what you mean!!! Hahaha ,X,Y
3551,4,1960398881,Fri May 29 07:54:09 PDT 2009,NO_QUERY,sydneydelicious,"@__melissa Hehe okay, I will make them and report back!  Hopefully they turn out good! ","USERNAME Hehe okay, I will make them and report back!  Hopefully they turn out good! ",X,Y
3552,0,2223806438,Thu Jun 18 08:44:01 PDT 2009,NO_QUERY,jclast,"@trixie360 You tempt me Trixie, but I don't think my wife would like to move to the Seattle area. ","USERNAME You tempt me Trixie, but I don't think my wife would like to move to the Seattle area. ",Y,Y
3553,4,2014469428,Wed Jun 03 01:38:06 PDT 2009,NO_QUERY,hanamay,Secret of the day: I haven't showered. But yes. My face is clean &amp; my hair too.  Aaahh..sistem ini!!!,Secret of the day: I haven't showered. But yes. My face is clean &amp; my hair too.  Aaahh..sistem ini!!!,Y,Y
3554,0,2014258312,Wed Jun 03 00:56:52 PDT 2009,NO_QUERY,gwaythiel,damn can't go to muse... ,damn can't go to muse... ,Y,X
3555,4,2006599806,Tue Jun 02 11:24:22 PDT 2009,NO_QUERY,Jason25329,@jcab21 well aren't you sweet  ,USERNAME well aren't you sweet  ,X,Y
3556,0,1754874464,Sun May 10 07:38:08 PDT 2009,NO_QUERY,geishachick,gutted that the sunshine went and it has rained ever since ,gutted that the sunshine went and it has rained ever since ,Y,X
3557,0,1999589910,Mon Jun 01 20:29:01 PDT 2009,NO_QUERY,tehkubix,"@jtjdt man, its only been like 2 weeks and i miss it already  but im comming back this sunday!!!!","USERNAME man, its only been like 2 weeks and i miss it already  but im comming back this sunday!!!!",X,Y
3558,4,1967512981,Fri May 29 19:43:08 PDT 2009,NO_QUERY,iiStop,i'm so tired right now... no joke. so much fun today hangin wit da peeps ;3 waiting now; love ,i'm so tired right now... no joke. so much fun today hangin wit da peeps ;3 waiting now; love ,Y,X
3559,0,2176106151,Mon Jun 15 02:56:05 PDT 2009,NO_QUERY,sannajonsson,@tommcfly Please Come To Sweden!! we need you  xx,USERNAME Please Come To Sweden!! we need you  xx,X,Y
3560,0,2266906961,Sun Jun 21 09:17:56 PDT 2009,NO_QUERY,by_candlelight,"@hushiefan90 that girl is too young to be so obsessive about babies, if she's serious. I hope she doesn't do something she'll regret ","USERNAME that girl is too young to be so obsessive about babies, if she's serious. I hope she doesn't do something she'll regret ",Y,X
3561,4,2062902759,Sun Jun 07 00:41:12 PDT 2009,NO_QUERY,Mistyuk11,@jimmycarr  I am still giggling at the Susan Boyle/Virgin quip on 8 out of 10 cats  ,USERNAME  I am still giggling at the Susan Boyle/Virgin quip on 8 out of 10 cats  ,Y,Y
3562,4,2177987945,Mon Jun 15 07:01:29 PDT 2009,NO_QUERY,andrea_r,@PetesterZ and your host says can't but they mean won't ,USERNAME and your host says can't but they mean won't ,Y,X
3563,0,2189199945,Mon Jun 15 23:28:28 PDT 2009,NO_QUERY,stevejmichaels,goin to bed in a min.... just got done tryin to fix my old dvd player.... no luck ! ,goin to bed in a min.... just got done tryin to fix my old dvd player.... no luck ! ,Y,X
3564,0,1468820221,Tue Apr 07 03:54:26 PDT 2009,NO_QUERY,MelissaMartin_,just after waking up.. Im tired ,just after waking up.. Im tired ,Y,X
3565,0,2056220500,Sat Jun 06 10:44:49 PDT 2009,NO_QUERY,dimple_sb,The weather outside is all kinds of perfect and i'm gonna miss being able to see the ocean from my bed after next week ,The weather outside is all kinds of perfect and i'm gonna miss being able to see the ocean from my bed after next week ,X,Y
3566,0,2326569664,Thu Jun 25 07:13:08 PDT 2009,NO_QUERY,mindibeee,kids are ready go see Mickey Mouse!  dang no sleep for this chick ,kids are ready go see Mickey Mouse!  dang no sleep for this chick ,Y,X
3567,0,1936036059,Wed May 27 07:20:20 PDT 2009,NO_QUERY,MintyYo,#mw2 hell i wana see anova trailer with 1st person action also how captian price died ,mw2 hell i wana see anova trailer with 1st person action also how captian price died ,Y,X
3568,0,2213270285,Wed Jun 17 15:09:09 PDT 2009,NO_QUERY,mamzellej,"@ddlovato im nottt  but two of my good friends are! and i live an hour away, so..i'll pretend i'm there haha.","USERNAME im nottt  but two of my good friends are! and i live an hour away, so..i'll pretend i'm there haha.",Y,Y
3569,0,1966357111,Fri May 29 17:37:04 PDT 2009,NO_QUERY,JanobiaG,@malbaker86 at the store! Lol I don't have any liquour here ,USERNAME at the store! Lol I don't have any liquour here ,Y,Y
3570,4,1693956134,Mon May 04 00:27:14 PDT 2009,NO_QUERY,fancyjessy,"finished the lessons, hooray! ","finished the lessons, hooray! ",X,Y
3571,4,1964280113,Fri May 29 13:59:37 PDT 2009,NO_QUERY,KatiMarinkovic,@mileycyrus  you are my absoloutly ROLE MODEL Hope so much that you come to germany again  And i hope its in Stuttgart ;) How are you?,USERNAME  you are my absoloutly ROLE MODEL Hope so much that you come to germany again  And i hope its in Stuttgart ;) How are you?,X,Y
3572,4,2051627109,Fri Jun 05 22:26:17 PDT 2009,NO_QUERY,smileitsbubbles,Watching Sports Center. Waiting for @Jonasbrothers. ,Watching Sports Center. Waiting for USERNAME ,Y,Y
3573,0,1988710646,Sun May 31 23:09:06 PDT 2009,NO_QUERY,supernovaagirl,so sad i missed andy samberg's hosting ,so sad i missed andy samberg's hosting ,Y,X
3574,0,2192057114,Tue Jun 16 06:26:12 PDT 2009,NO_QUERY,astridcook,i got an 88 on my bio test. i can't even pass a community college class ,i got an 88 on my bio test. i can't even pass a community college class ,Y,X
3575,0,2069781992,Sun Jun 07 16:31:00 PDT 2009,NO_QUERY,Mcrloverforever,@boy_kill_boy why can't u twitter? ,USERNAME why can't u twitter? ,Y,Y
3576,0,2217626924,Wed Jun 17 21:08:29 PDT 2009,NO_QUERY,eboogiee,@Pennyfoamposite I only haz C's ,USERNAME I only haz C's ,Y,Y
3577,0,2048339592,Fri Jun 05 15:02:35 PDT 2009,NO_QUERY,Jennymac22,"@KevynConnett Of course I do, I don't like my boss staring at my breasts and everyone thinking it's ok hun!  I felt v awkward today.","USERNAME Of course I do, I don't like my boss staring at my breasts and everyone thinking it's ok hun!  I felt v awkward today.",Y,X
3578,4,2015051808,Wed Jun 03 03:32:58 PDT 2009,NO_QUERY,wwr_publishing,New Searchengines http://www.bing.com (BETA) and fireball.de online ,New Searchengines URL (BETA) and fireball.de online ,Y,Y
3579,4,1960231609,Fri May 29 07:38:07 PDT 2009,NO_QUERY,blueeyeddancer,Trojanantics was fun and pretty amazing...one down one to go! (Note to self wear hair UP.) ,Trojanantics was fun and pretty amazing...one down one to go! (Note to self wear hair UP.) ,X,Y
3580,0,2251677349,Sat Jun 20 04:15:03 PDT 2009,NO_QUERY,randomflowers,at orchestra. Break now then chamber group. Alex isn't here and Chris has left me  my fingers hurt as well ,at orchestra. Break now then chamber group. Alex isn't here and Chris has left me  my fingers hurt as well ,Y,X
3581,0,1751989127,Sat May 09 20:46:34 PDT 2009,NO_QUERY,heathr,damn @ev spam is making search.twitter.com / trending topics almost useless ,damn USERNAME spam is making search.twitter.com / trending topics almost useless ,Y,X
3582,4,1972031994,Sat May 30 08:25:05 PDT 2009,NO_QUERY,caroltweets,@mccmarianne Thank you!!! ,USERNAME Thank you!!! ,X,Y
3583,4,2062722947,Sun Jun 07 00:05:36 PDT 2009,NO_QUERY,HallieFunk,@markdavidson I'm totally kidding about the @iJustine thing. She seems fun. I'm just bitter 'cause she stole my birdy background idea  lol,USERNAME I'm totally kidding about the USERNAME thing. She seems fun. I'm just bitter 'cause she stole my birdy background idea  lol,Y,Y
3584,0,1677322325,Sat May 02 01:29:28 PDT 2009,NO_QUERY,xLakeEffectKid,@secondstarblog before I have to leave in a month  please don't hate me. I love you all.,USERNAME before I have to leave in a month  please don't hate me. I love you all.,X,Y
3585,0,2051712061,Fri Jun 05 22:37:22 PDT 2009,NO_QUERY,Captain_Twittez,back to study ,back to study ,Y,Y
3586,4,1564584927,Mon Apr 20 04:09:04 PDT 2009,NO_QUERY,niamhsmith,@RoryWallace hey Rory thanks for following. You could try Jardine Lloyd Thomas (jlt.ie) they've been good to me anyway ,USERNAME hey Rory thanks for following. You could try Jardine Lloyd Thomas (jlt.ie) they've been good to me anyway ,X,Y
3587,4,2014671390,Wed Jun 03 02:18:02 PDT 2009,NO_QUERY,KrisBuytaert,@b_b_b_a_r_t nope the XL was the first one ,USERNAME nope the XL was the first one ,Y,Y
3588,4,2056097438,Sat Jun 06 10:31:16 PDT 2009,NO_QUERY,photognome,@StockingsAddict I need a picture of you two together please...  ,USERNAME I need a picture of you two together please...  ,Y,Y
3589,4,2001742473,Tue Jun 02 01:55:12 PDT 2009,NO_QUERY,anttheant,@sohnemann and why wouldn't it? ,USERNAME and why wouldn't it? ,Y,Y
3590,0,2177747516,Mon Jun 15 06:38:10 PDT 2009,NO_QUERY,jmaelstrom,Monday - Back to work  I miss the kids already...,Monday - Back to work  I miss the kids already...,Y,X
3591,0,2197680145,Tue Jun 16 14:59:18 PDT 2009,NO_QUERY,duncanp,@notetoself: Don't set max CPC in Adwords to £15 instead of £0.15 ,USERNAME Don't set max CPC in Adwords to £15 instead of £0.15 ,Y,X
3592,0,1827922641,Sun May 17 11:43:34 PDT 2009,NO_QUERY,dannigyrl,@rmichaelthomas I shoulda did that myself. How are you going to have a omelette station and hardly have any ingredients? ,USERNAME I shoulda did that myself. How are you going to have a omelette station and hardly have any ingredients? ,Y,X
3593,0,1975350885,Sat May 30 14:58:37 PDT 2009,NO_QUERY,JazzyLamby,idk if @QueenMiMiFan 's carl had something to do with this or what..but my pc is not coming on! ,idk if USERNAME 's carl had something to do with this or what..but my pc is not coming on! ,Y,X
3594,0,2198148072,Tue Jun 16 15:40:12 PDT 2009,NO_QUERY,PeculiarForest,"@Blockpartypress uh oh, that sucks ","USERNAME uh oh, that sucks ",Y,X
3595,4,2188958637,Mon Jun 15 22:55:56 PDT 2009,NO_QUERY,TizBanana,"@Traceyspacey lol... I am good  trying to finish work stuff off before holiday.. may be here late tonight, yuk. How are you? ","USERNAME lol... I am good  trying to finish work stuff off before holiday.. may be here late tonight, yuk. How are you? ",Y,Y
3596,4,2004432482,Tue Jun 02 08:11:33 PDT 2009,NO_QUERY,NicomaVO,"@Ladiemost Good morning, Girl.  Hope your day is off to a great and fabulous start.  If not, it soon will be.  ","USERNAME Good morning, Girl.  Hope your day is off to a great and fabulous start.  If not, it soon will be.  ",X,Y
3597,0,2265513052,Sun Jun 21 06:44:52 PDT 2009,NO_QUERY,obscuretruths,Head. Throbbing. Shit. ,Head. Throbbing. Shit. ,Y,X
3598,4,1557633626,Sun Apr 19 05:14:05 PDT 2009,NO_QUERY,kylielittlejohn,love waking up to sun ,love waking up to sun ,X,Y
3599,0,2251791164,Sat Jun 20 04:35:26 PDT 2009,NO_QUERY,prettyprunes,ang adik ko..di ako maka-decide ng pic dito sa twitter..nakakasawa na lahat! I hope i get a cam soon ,ang adik ko..di ako maka-decide ng pic dito sa twitter..nakakasawa na lahat! I hope i get a cam soon ,Y,X
3600,4,2064187955,Sun Jun 07 05:30:46 PDT 2009,NO_QUERY,_santi,anybody doing anything exciting today? ,anybody doing anything exciting today? ,Y,Y
3601,4,2070345401,Sun Jun 07 17:31:53 PDT 2009,NO_QUERY,kelsness,Watching Larry the Cable Guy! ,Watching Larry the Cable Guy! ,X,Y
3602,0,1695689912,Mon May 04 06:43:45 PDT 2009,NO_QUERY,TirMcDohl,wonders what's wrong with the program.. the compiling phase always failed...  http://plurk.com/p/rr5d3,wonders what's wrong with the program.. the compiling phase always failed...  URL,Y,X
3603,4,2052964543,Sat Jun 06 02:43:49 PDT 2009,NO_QUERY,19c816tf9227,@casfosk Hey!  Vote for Tom Felton! He's currently in 3rd place! http://bit.ly/VOTETOM spead the word! Vote as many times as you can! ,USERNAME Hey!  Vote for Tom Felton! He's currently in 3rd place! URL spead the word! Vote as many times as you can! ,X,Y
3604,4,1981870151,Sun May 31 10:03:34 PDT 2009,NO_QUERY,cpfcrox,"@StephanieEllen Ohhh he was pointed out to me in Bromley once, apparently he caused quite a stir ","USERNAME Ohhh he was pointed out to me in Bromley once, apparently he caused quite a stir ",Y,Y
3605,0,2182549264,Mon Jun 15 13:19:10 PDT 2009,NO_QUERY,kirstaaaa,Ugh i can't find my puppy. I'm gonna cry. ,Ugh i can't find my puppy. I'm gonna cry. ,Y,X
3606,4,1753291786,Sun May 10 00:56:50 PDT 2009,NO_QUERY,BbyG19,"@jimmymarsh617 Just wanted to let you know, that I just heard &quot; I Don't Give a F&amp;@k&quot; on the @RetroRewind online radio program... ","USERNAME Just wanted to let you know, that I just heard &quot; I Don't Give a F&amp;USERNAME on the USERNAME online radio program... ",Y,Y
3607,0,2053338697,Sat Jun 06 04:11:25 PDT 2009,NO_QUERY,mo3ath,Just dalool know how to cheer me up but she wants to sleep ,Just dalool know how to cheer me up but she wants to sleep ,Y,X
3608,0,2255975678,Sat Jun 20 12:04:27 PDT 2009,NO_QUERY,RebeccaDaily,@BBgirl1 doesn't seem like it. ,USERNAME doesn't seem like it. ,Y,Y
3609,0,2193214101,Tue Jun 16 08:09:07 PDT 2009,NO_QUERY,DJMES,@Pristina Why are you saying SHUT UP to me... That hurt...   So what's new?,USERNAME Why are you saying SHUT UP to me... That hurt...   So what's new?,Y,X
3610,4,1956797169,Thu May 28 22:42:51 PDT 2009,NO_QUERY,Topher_Hagerman,I loves me a good fudgecicle. ,I loves me a good fudgecicle. ,X,Y
3611,4,1754878442,Sun May 10 07:38:50 PDT 2009,NO_QUERY,JordynNichole,Haha. Freedom was awesome.! ,Haha. Freedom was awesome.! ,X,Y
3612,4,1996709835,Mon Jun 01 15:33:09 PDT 2009,NO_QUERY,ericpratum,@MalibuMiss Have a good trip home  #TWTRCON,USERNAME Have a good trip home  TWTRCON,X,Y
3613,0,1975242339,Sat May 30 14:44:50 PDT 2009,NO_QUERY,crashdance,@ThatsHaute Idk why but im so lazy &amp; head feels a bit heavier then usual lol  &amp; yess! im excited.,USERNAME Idk why but im so lazy &amp; head feels a bit heavier then usual lol  &amp; yess! im excited.,Y,X
3614,4,1880744254,Fri May 22 02:20:41 PDT 2009,NO_QUERY,shellsdraai,@Rob_Vember you really ARE addicted to twitter arent you? ,USERNAME you really ARE addicted to twitter arent you? ,Y,X
3615,0,2053401243,Sat Jun 06 04:25:26 PDT 2009,NO_QUERY,shaunajones,got practice today sadly  x,got practice today sadly  x,Y,X
3616,0,1968809525,Fri May 29 22:16:13 PDT 2009,NO_QUERY,spolliedrottenb,@DaisyOfLove that fucking suck's  i hope they die a slow painful death,USERNAME that fucking suck's  i hope they die a slow painful death,Y,X
3617,4,1989872674,Mon Jun 01 03:06:20 PDT 2009,NO_QUERY,CooperHawkes,Today's the day.. it's a long wait between now and 10:30am PST.. &quot;The waiting is the hardest part..&quot; ,Today's the day.. it's a long wait between now and 10:30am PST.. &quot;The waiting is the hardest part..&quot; ,Y,Y
3618,0,1565286242,Mon Apr 20 06:23:09 PDT 2009,NO_QUERY,terribly54,long time no log in me!!!!! ,long time no log in me!!!!! ,Y,X
3619,0,2190327810,Tue Jun 16 02:24:47 PDT 2009,NO_QUERY,xcaix,"@LadyJoJo88 a little bit of revision possibly, watching some TV at the mo, work later  you? X","USERNAME a little bit of revision possibly, watching some TV at the mo, work later  you? X",X,Y
3620,4,2046543805,Fri Jun 05 12:20:04 PDT 2009,NO_QUERY,longestpoem,@craig_dickson your tweet was just included in The Longest Poem in the World www.longestpoemintheworld.com/tweet/16121/ ,USERNAME your tweet was just included in The Longest Poem in the World www.longestpoemintheworld.com/tweet/16121/ ,Y,Y
3621,0,1686248387,Sun May 03 04:32:11 PDT 2009,NO_QUERY,jjjamiee,@ShirEnde DAAAAAAAAAAAAMMMMMNNN YOOOUUUU ,USERNAME DAAAAAAAAAAAAMMMMMNNN YOOOUUUU ,Y,X
3622,4,2062202784,Sat Jun 06 22:35:32 PDT 2009,NO_QUERY,gangster02,na fuck this.. imma party like a mother fucker.. party in my room!! wit my sis ,na fuck this.. imma party like a mother fucker.. party in my room!! wit my sis ,Y,X
3623,0,2188340901,Mon Jun 15 21:43:16 PDT 2009,NO_QUERY,kMADdist,is cleaning his iTunes - it is like my SL inventory only WORSE!!  http://plurk.com/p/118tg1,is cleaning his iTunes - it is like my SL inventory only WORSE!!  URL,Y,X
