,target,id,date,query,user,input,input_processed,GPT Positive,GPT Negative
5012,0,2001909013,Tue Jun 02 02:29:51 PDT 2009,NO_QUERY,eveecooper,wants her voice back!! ,wants her voice back!! ,X,Y
5013,0,2246876483,Fri Jun 19 18:15:22 PDT 2009,NO_QUERY,christinamon,"my broken leg has forced me to catch up on my paperwork, that's the good news.  The bad news, my leg hurts ","my broken leg has forced me to catch up on my paperwork, that's the good news.  The bad news, my leg hurts ",X,Y
5014,4,1563699966,Sun Apr 19 23:53:04 PDT 2009,NO_QUERY,Cowbelly,watching the fifth element. god i love this movie. milla jojovitch is insanely talented. mooolteeepass ,watching the fifth element. god i love this movie. milla jojovitch is insanely talented. mooolteeepass ,Y,X
5015,4,1980221766,Sun May 31 06:05:27 PDT 2009,NO_QUERY,cheesytotz,bought 3 blouses at maldita.. happy happy happy ,bought 3 blouses at maldita.. happy happy happy ,Y,X
5016,4,2000912532,Mon Jun 01 23:18:06 PDT 2009,NO_QUERY,MsDedeBabii,relaxin in my room wit Sean. he's a wild ass sleeper. he b all ova the place. I love him ,relaxin in my room wit Sean. he's a wild ass sleeper. he b all ova the place. I love him ,Y,X
5017,4,2174867214,Sun Jun 14 23:30:14 PDT 2009,NO_QUERY,jarsch,@levischmautz What...bday tomorrow!? Come and celebrate at my house tomorrow...maybe we'll even give you a shovel for your own good! ,USERNAME What...bday tomorrow!? Come and celebrate at my house tomorrow...maybe we'll even give you a shovel for your own good! ,X,Y
5018,0,2224511653,Thu Jun 18 09:35:33 PDT 2009,NO_QUERY,sunnyb1,R.I..P LapTop  ..buy my Blackberry Bold Plan is Active add me  &gt;&gt;&gt;&gt; 20E28757,R.I..P LapTop  ..buy my Blackberry Bold Plan is Active add me  &gt;&gt;&gt;&gt; 20E28757,X,X
5019,4,2053972271,Sat Jun 06 06:13:25 PDT 2009,NO_QUERY,SabrinaLuna,"Starting this evening, Tarot wkshop at The Bag Lady! For details: www.magickalintuition.com/classes.html  ","Starting this evening, Tarot wkshop at The Bag Lady! For details: www.magickalintuition.com/classes.html  ",Y,X
5020,4,1969461820,Sat May 30 00:06:35 PDT 2009,NO_QUERY,stephopoly,@anaz aww! thank you so much for the kind words! it was so great meeting you and i look forward to seeing you again and chatting more ,USERNAME aww! thank you so much for the kind words! it was so great meeting you and i look forward to seeing you again and chatting more ,Y,X
5021,0,2012026556,Tue Jun 02 19:57:06 PDT 2009,NO_QUERY,swaydehead,@stylesmith I'm so sad I will miss this one ,USERNAME I'm so sad I will miss this one ,X,Y
5022,4,2188093468,Mon Jun 15 21:17:26 PDT 2009,NO_QUERY,zophar53,@MyCheMicALmuse But u still said it.....heh heh ,USERNAME But u still said it.....heh heh ,X,Y
5023,0,2235082963,Fri Jun 19 00:23:20 PDT 2009,NO_QUERY,ambienteer,Seems like my singing fridge piece wasn't to everyone's taste  - Wondering how popular my vacuum cleaner might be? ;),Seems like my singing fridge piece wasn't to everyone's taste  - Wondering how popular my vacuum cleaner might be? ;),X,Y
5024,4,2062646733,Sat Jun 06 23:51:28 PDT 2009,NO_QUERY,winniemzembe,@hessahoney  i meant relaxing lol ,USERNAME  i meant relaxing lol ,X,X
5025,4,1989729889,Mon Jun 01 02:36:13 PDT 2009,NO_QUERY,myradalanon,"I really enjoyed playing with my nephew!! He's actually 10 months but he's so smart and funny!! Well, how's everyone here?? ","I really enjoyed playing with my nephew!! He's actually 10 months but he's so smart and funny!! Well, how's everyone here?? ",Y,X
5026,0,1983553904,Sun May 31 13:22:46 PDT 2009,NO_QUERY,djswiftofficial,@eleven8 damn   no support!,USERNAME damn   no support!,X,Y
5027,4,1996136082,Mon Jun 01 14:35:26 PDT 2009,NO_QUERY,willy_gru,"@NEENZ It's working fine to me, just missing some avatars ","USERNAME It's working fine to me, just missing some avatars ",X,X
5028,4,1685053556,Sat May 02 22:54:14 PDT 2009,NO_QUERY,stormwarden,@ceibner Have a safe trip back home. Was great seeing you again on Friday night. Don't be a stranger ok? ,USERNAME Have a safe trip back home. Was great seeing you again on Friday night. Don't be a stranger ok? ,Y,X
5029,0,2263324672,Sun Jun 21 00:30:52 PDT 2009,NO_QUERY,thetremblehair,@andcatch i threw up ,USERNAME i threw up ,X,Y
5030,0,2258029312,Sat Jun 20 15:16:37 PDT 2009,NO_QUERY,sarahjanecrawf,watching 'what's love gotta do with it' &amp; still annoyed by selfish ppl today.  anyway looking fwd to LA and saying hi to @edmoss81 missuuu,watching 'what's love gotta do with it' &amp; still annoyed by selfish ppl today.  anyway looking fwd to LA and saying hi to USERNAME missuuu,X,Y
5031,4,1678943654,Sat May 02 08:08:09 PDT 2009,NO_QUERY,StinaWidman,My 8 pound cat is such a BOB CAT.. LoL but i love her ,My 8 pound cat is such a BOB CAT.. LoL but i love her ,Y,X
5032,0,1556498561,Sat Apr 18 23:04:27 PDT 2009,NO_QUERY,stephwu,Locked out. Passing time in a cafe while playing sudoku on my phone ,Locked out. Passing time in a cafe while playing sudoku on my phone ,Y,X
5033,4,1556166800,Sat Apr 18 21:52:01 PDT 2009,NO_QUERY,liesamiller,third eye blind was incredible and brittany &amp; i shoved a bitch. ,third eye blind was incredible and brittany &amp; i shoved a bitch. ,X,Y
5034,0,2054997928,Sat Jun 06 08:30:05 PDT 2009,NO_QUERY,leighannirvine,@GLBriggs yeah i suppose slowly but surely i'm getting used to it. sorry i'm not of any assistance!  xxxx,USERNAME yeah i suppose slowly but surely i'm getting used to it. sorry i'm not of any assistance!  xxxx,X,Y
5035,0,2223994427,Thu Jun 18 08:57:45 PDT 2009,NO_QUERY,voodoolily,@AfrikanBoy I have 12GB of music in mine - don't even want to know how long it's gonna take for everything to update. ,USERNAME I have 12GB of music in mine - don't even want to know how long it's gonna take for everything to update. ,X,X
5036,0,2207526481,Wed Jun 17 08:03:05 PDT 2009,NO_QUERY,Sef86,People are still talking about the Palin/Letterman thing? Ah geez ,People are still talking about the Palin/Letterman thing? Ah geez ,X,Y
5037,0,2054199252,Sat Jun 06 06:48:21 PDT 2009,NO_QUERY,chaz4al,@Rochellewiseman ooooooh!!! I'm soooo excited for the 4th of July! shame you guys aren't there!  But GaGa: fab! xxxxx,USERNAME ooooooh!!! I'm soooo excited for the 4th of July! shame you guys aren't there!  But GaGa: fab! xxxxx,Y,X
5038,4,2008627046,Tue Jun 02 14:24:54 PDT 2009,NO_QUERY,sophielovemcfly,@fefa_durangoo @gaby196  thats OK  just help them reply to me hahahaaaa!  xxx giovanna replied to me last night :O,USERNAME USERNAME  thats OK  just help them reply to me hahahaaaa!  xxx giovanna replied to me last night :O,X,X
5039,4,1990936225,Mon Jun 01 06:04:07 PDT 2009,NO_QUERY,sotodance,@tweetingsfromUA looking forward to reading it when it appears in my inbox ,USERNAME looking forward to reading it when it appears in my inbox ,Y,X
5040,0,1979444796,Sun May 31 03:04:34 PDT 2009,NO_QUERY,lea1996,start twittering again people! ,start twittering again people! ,Y,X
5041,0,1969062895,Fri May 29 22:56:02 PDT 2009,NO_QUERY,alexxisis,@laurengj Oops I'm so so sorry I miss tweeted. That was for @wendyandlisa ,USERNAME Oops I'm so so sorry I miss tweeted. That was for USERNAME ,X,Y
5042,4,1966270624,Fri May 29 17:27:09 PDT 2009,NO_QUERY,dahlhalla,@allahpundit what does that mean? ,USERNAME what does that mean? ,X,X
5043,0,2247733202,Fri Jun 19 19:32:28 PDT 2009,NO_QUERY,SocialiteSteph,"@MISSGRACIEE LOL seriously, I'm a blind bat!! ","USERNAME LOL seriously, I'm a blind bat!! ",X,Y
5044,4,1822540262,Sat May 16 19:48:47 PDT 2009,NO_QUERY,diegoemilio,Probando twitterfon ,Probando twitterfon ,X,X
5045,4,1993037703,Mon Jun 01 09:43:50 PDT 2009,NO_QUERY,wynanoh,@farrahtralala Yup cant wait to see u  but who the heck is **********? feel me in when we meet up bitch! ;),USERNAME Yup cant wait to see u  but who the heck is **********? feel me in when we meet up bitch! ;),X,Y
5046,0,1973843231,Sat May 30 11:56:36 PDT 2009,NO_QUERY,ApolLeFou,feeling a bit   at least i'm getting my first pair of sneakers today,feeling a bit   at least i'm getting my first pair of sneakers today,Y,X
5047,4,1793267147,Thu May 14 02:01:33 PDT 2009,NO_QUERY,kavadog,Up early - 2H  final carb depletion - top off the tank...work...rest...obsess over people coughing...ah taper - need anyone taken out? ,Up early - 2H  final carb depletion - top off the tank...work...rest...obsess over people coughing...ah taper - need anyone taken out? ,X,Y
5048,0,2193671172,Tue Jun 16 08:46:24 PDT 2009,NO_QUERY,mistysj,@gerrymoth How does one get the N-Gage client on the N97? It's not listed as supported. ,USERNAME How does one get the N-Gage client on the N97? It's not listed as supported. ,X,X
5049,0,2001849885,Tue Jun 02 02:17:18 PDT 2009,NO_QUERY,davseas,At the moment...I'm just sitting around. It doesn't help me ,At the moment...I'm just sitting around. It doesn't help me ,X,Y
5050,0,2227860890,Thu Jun 18 13:43:28 PDT 2009,NO_QUERY,d2mini,@inspired12 awwwwwwww.... d2mini misses John Candy. ,USERNAME awwwwwwww.... d2mini misses John Candy. ,X,Y
5051,4,2063090232,Sun Jun 07 01:20:02 PDT 2009,NO_QUERY,pommey_monkey,is cooking bangers and mash ,is cooking bangers and mash ,Y,X
5052,0,2070448759,Sun Jun 07 17:42:51 PDT 2009,NO_QUERY,AngelsTurtle,I'm sad.  And my heart's dropped. I'm just tired of everything.,I'm sad.  And my heart's dropped. I'm just tired of everything.,X,Y
5053,0,2051443223,Fri Jun 05 22:02:02 PDT 2009,NO_QUERY,jrgalang,is now off for a well-deserved sleep. 40 hours ain't fun without one.  http://plurk.com/p/yrzoe,is now off for a well-deserved sleep. 40 hours ain't fun without one.  URL,X,Y
5054,4,1676953824,Fri May 01 23:51:09 PDT 2009,NO_QUERY,taniamadams,@FooFlighter   no prob! next time I'll let you know you have VIP passengers on board! hehe,USERNAME   no prob! next time I'll let you know you have VIP passengers on board! hehe,Y,X
5055,0,1983228469,Sun May 31 12:45:13 PDT 2009,NO_QUERY,sidish6,"@animallife oh no,  how did i miss the vote. . .","USERNAME oh no,  how did i miss the vote. . .",X,Y
5056,0,2324886142,Thu Jun 25 04:16:42 PDT 2009,NO_QUERY,chubbycheek910,@dnnguyen2 i'm so jealous i want to go watch it too ..but i cant maybe this weekend if not ill wait til it come out on dvd .. ,USERNAME i'm so jealous i want to go watch it too ..but i cant maybe this weekend if not ill wait til it come out on dvd .. ,X,Y
5057,0,1995425892,Mon Jun 01 13:28:17 PDT 2009,NO_QUERY,Teyalistic,Going to be living in downstairs S&amp;E for the next 10 days ,Going to be living in downstairs S&amp;E for the next 10 days ,X,X
5058,0,2212428763,Wed Jun 17 14:05:01 PDT 2009,NO_QUERY,michxxblc,@leftwanting I'm on AIM.  just found some shit out.,USERNAME I'm on AIM.  just found some shit out.,X,Y
5059,0,2175908599,Mon Jun 15 02:21:00 PDT 2009,NO_QUERY,miafinya,"@gingernaps nah, not at all!! The contrast to yesterday couldn't be bigger ","USERNAME nah, not at all!! The contrast to yesterday couldn't be bigger ",X,X
5060,4,2053362073,Sat Jun 06 04:16:38 PDT 2009,NO_QUERY,feybee,@ddlovato is your album gonna be released in indonesia? plz repp ,USERNAME is your album gonna be released in indonesia? plz repp ,X,X
5061,0,2176552364,Mon Jun 15 04:10:26 PDT 2009,NO_QUERY,ianhuang17,Going to shook to take my 1st exam. 1out of 2. Kinda nervous. ,Going to shook to take my 1st exam. 1out of 2. Kinda nervous. ,X,Y
5062,0,2050762980,Fri Jun 05 19:14:57 PDT 2009,NO_QUERY,MiriamCheah,@mialuna1 i wanna go to florida! It must be so amazing... I've never been to america ,USERNAME i wanna go to florida! It must be so amazing... I've never been to america ,Y,X
5063,0,2235914899,Fri Jun 19 02:23:35 PDT 2009,NO_QUERY,Emoneyshumski,"Everytime I try to find myself, I can't.. I guess I'm just on my own. ","Everytime I try to find myself, I can't.. I guess I'm just on my own. ",X,Y
5064,4,1755122808,Sun May 10 08:19:06 PDT 2009,NO_QUERY,goodiegirl4208,watching the Twin Peaks episode AGAIN with mommy. ,watching the Twin Peaks episode AGAIN with mommy. ,Y,X
5065,0,2010863929,Tue Jun 02 18:05:35 PDT 2009,NO_QUERY,tashaneko,"@demivenom cant msn, working   What time Friday? This will be fun! ","USERNAME cant msn, working   What time Friday? This will be fun! ",X,X
5066,0,1557899950,Sun Apr 19 06:29:38 PDT 2009,NO_QUERY,nuttychris,"@Jennymac22 dunno but it so not good  wish i new who it was tho, as come on they dont even no me, haha","USERNAME dunno but it so not good  wish i new who it was tho, as come on they dont even no me, haha",X,Y
5067,0,1755403427,Sun May 10 09:03:05 PDT 2009,NO_QUERY,jmlw,@emmie90210 I am indeed! It hurt so stupidly much too! ,USERNAME I am indeed! It hurt so stupidly much too! ,X,Y
5068,0,2002716371,Tue Jun 02 04:58:58 PDT 2009,NO_QUERY,graceinwondrlan,@ddlovato My friend did that. Now I owe her 5$. ,USERNAME My friend did that. Now I owe her 5$. ,X,Y
5069,0,1974587679,Sat May 30 13:26:24 PDT 2009,NO_QUERY,ikle_pattikins,@stephherzz brother nooooo ,USERNAME brother nooooo ,X,Y
5070,4,1792670282,Wed May 13 23:51:30 PDT 2009,NO_QUERY,amandamdonahue,@TrishxthexFish i mayyyy be able to.. i might be in san jose that day BUT wednesday (ambassador dinner) for sure and i'll keep you posted ,USERNAME i mayyyy be able to.. i might be in san jose that day BUT wednesday (ambassador dinner) for sure and i'll keep you posted ,X,X
5071,4,1970100111,Sat May 30 02:27:17 PDT 2009,NO_QUERY,ritacica,Vanda don't worry about your exams!!! You can do it !!! xoxo ,Vanda don't worry about your exams!!! You can do it !!! xoxo ,Y,X
5072,0,1972291380,Sat May 30 08:57:02 PDT 2009,NO_QUERY,CaraIsaac,"@SarahG8s i dunno my rents are ina mood atm cause i havent been revising this week so i will have to see, i dont think so tho ","USERNAME i dunno my rents are ina mood atm cause i havent been revising this week so i will have to see, i dont think so tho ",X,Y
5073,4,2184806410,Mon Jun 15 16:26:56 PDT 2009,NO_QUERY,Anaime,@dementedpuppet of course they are!!! ,USERNAME of course they are!!! ,X,X
5074,0,2191555108,Tue Jun 16 05:31:02 PDT 2009,NO_QUERY,Trezzay,they could have given me the deluxe model  http://lnk.ms/0LTPb,they could have given me the deluxe model  URL,X,X
5075,4,1968810345,Fri May 29 22:16:20 PDT 2009,NO_QUERY,Smitten_You04,@WesDecker Thats awesome! lol  ,USERNAME Thats awesome! lol  ,Y,X
5076,4,1882797898,Fri May 22 07:30:13 PDT 2009,NO_QUERY,victoriastiles,Sorry..that link is wild..here's the link for the contest http://www.smashbox.com/thefaceofsmashbox search Stiles...I appreciate! ,Sorry..that link is wild..here's the link for the contest URL search Stiles...I appreciate! ,Y,Y
5077,4,1834341755,Mon May 18 02:34:01 PDT 2009,NO_QUERY,goldstein,"Amazon launches Elastic Load Balancing, Auto scaling and CloudWatch.Lets party  http://is.gd/AWaj http://is.gd/AWa9 http://is.gd/AV0d #ec2","Amazon launches Elastic Load Balancing, Auto scaling and CloudWatch.Lets party  URL URL URL ec2",Y,X
5078,0,2216911971,Wed Jun 17 20:08:12 PDT 2009,NO_QUERY,SRKJr,i want an iphone.but i don't want at&amp;t. ,i want an iphone.but i don't want at&amp;t. ,X,Y
5079,4,2001040079,Mon Jun 01 23:40:05 PDT 2009,NO_QUERY,bigfkinlion,stoked that Conan kept the same theme song! ,stoked that Conan kept the same theme song! ,Y,X
5080,4,1694185054,Mon May 04 01:28:05 PDT 2009,NO_QUERY,radiomann1,@chirstey Gratiss ,USERNAME Gratiss ,X,X
5081,0,2015945434,Wed Jun 03 05:51:34 PDT 2009,NO_QUERY,mishamc,"twitter is being really slow and I have Sims 3 is installed, but can not play because I am at work  #fb","twitter is being really slow and I have Sims 3 is installed, but can not play because I am at work  fb",X,Y
5082,4,2174879667,Sun Jun 14 23:32:01 PDT 2009,NO_QUERY,Courtneex3,you know how joe goes &quot;WHA-OHH!&quot; in world war 3? that's the noise hes gonna make when im banging him ,you know how joe goes &quot;WHA-OHH!&quot; in world war 3? that's the noise hes gonna make when im banging him ,X,Y
5083,0,2194412230,Tue Jun 16 09:45:37 PDT 2009,NO_QUERY,Amylucimar,Wish I had a fantasy factory to make ppls fantasy a reality. ,Wish I had a fantasy factory to make ppls fantasy a reality. ,Y,Y
5084,4,2188322518,Mon Jun 15 21:41:17 PDT 2009,NO_QUERY,rocielleperez,ahhhh! GOOFY MOVIE! A bit of Goofy Movie and then Wall-E  iChat is so cool! And Elise... EFF YOU.,ahhhh! GOOFY MOVIE! A bit of Goofy Movie and then Wall-E  iChat is so cool! And Elise... EFF YOU.,X,Y
5085,0,1827497067,Sun May 17 10:50:10 PDT 2009,NO_QUERY,ladyminya,@deathbysarcasm GH really put a strain on my wrists.  I went through most of the song list and couldn't move my strumming wrist by the end,USERNAME GH really put a strain on my wrists.  I went through most of the song list and couldn't move my strumming wrist by the end,X,Y
5086,4,2063235169,Sun Jun 07 01:52:00 PDT 2009,NO_QUERY,bisforboring,what an unproductive day. ,what an unproductive day. ,X,Y
5087,4,2063180187,Sun Jun 07 01:39:43 PDT 2009,NO_QUERY,thanatossassin,going through another viewing of the first season of #dexter while reading the book  only slight differences so far,going through another viewing of the first season of dexter while reading the book  only slight differences so far,Y,X
5088,4,1966840245,Fri May 29 18:29:45 PDT 2009,NO_QUERY,martii_07,hah im a loser  and im proud...im a loser cuz i only have 22 followers...but im still proud  of being a loser   ,hah im a loser  and im proud...im a loser cuz i only have 22 followers...but im still proud  of being a loser   ,X,Y
5089,0,1979005479,Sun May 31 01:15:33 PDT 2009,NO_QUERY,NoseRub,"Setting up new blog, as I accidently dumped the old blog database ","Setting up new blog, as I accidently dumped the old blog database ",X,Y
5090,0,1793333631,Thu May 14 02:17:11 PDT 2009,NO_QUERY,Sheamus,"@beezan Not by choice, I assure you. Fixed now! No idea what happened. ","USERNAME Not by choice, I assure you. Fixed now! No idea what happened. ",X,Y
5091,4,1469846269,Tue Apr 07 07:35:28 PDT 2009,NO_QUERY,joeypiet,new incubus song ,new incubus song ,X,X
5092,4,1994164161,Mon Jun 01 11:30:50 PDT 2009,NO_QUERY,Fia_Erixon,and Fia is maybe going to italy soon ,and Fia is maybe going to italy soon ,X,X
5093,4,1991968435,Mon Jun 01 07:58:42 PDT 2009,NO_QUERY,nina_us5fan,@Richie_angel why u feel like that?:-S But I don't hate u I luv u :X ,USERNAME why u feel like that?:-S But I don't hate u I luv u :X ,X,X
5094,0,2064750111,Sun Jun 07 07:04:48 PDT 2009,NO_QUERY,AmandaMurphy_,sitting talkin to my boy... he is going to the movies with his friends tho so i am gonna miss him  but i gotta study anyway,sitting talkin to my boy... he is going to the movies with his friends tho so i am gonna miss him  but i gotta study anyway,X,Y
5095,0,2202018749,Tue Jun 16 21:06:59 PDT 2009,NO_QUERY,dimedemeanor,good night twitties cold night ahead of me ,good night twitties cold night ahead of me ,Y,X
5096,4,2063646086,Sun Jun 07 03:30:42 PDT 2009,NO_QUERY,EpitomeOfSass,Good Morning Twitt-fam everyone have a blessed day! ,Good Morning Twitt-fam everyone have a blessed day! ,Y,X
5097,4,1992438720,Mon Jun 01 08:45:15 PDT 2009,NO_QUERY,bluefire1181,@extralife Thought you'd enjoy this.. maybe just a little  http://twitpic.com/6elqy,USERNAME Thought you'd enjoy this.. maybe just a little  URL,X,X
5098,4,2050320218,Fri Jun 05 18:27:37 PDT 2009,NO_QUERY,mybonescostme,@seconddrink haterade? pullllllllease ,USERNAME haterade? pullllllllease ,X,Y
5099,4,2057657276,Sat Jun 06 13:24:56 PDT 2009,NO_QUERY,ryanmckernan,Finally on my own Windows 7 laptop ,Finally on my own Windows 7 laptop ,Y,X
5100,4,1794231714,Thu May 14 05:18:35 PDT 2009,NO_QUERY,PrincessQuello,@jazzyjournalist It's one of my favorite words ,USERNAME It's one of my favorite words ,Y,X
5101,0,1793582083,Thu May 14 03:14:39 PDT 2009,NO_QUERY,nomi589,its extremely hot today..my face felt like it was burning while I was driving da bike! ,its extremely hot today..my face felt like it was burning while I was driving da bike! ,X,Y
5102,0,1883658559,Fri May 22 08:54:16 PDT 2009,NO_QUERY,CaraCee,@alipaly haahha I was thinking that this morning! Except I didn't get any lovin last night and I didn't kiss you goodbye ,USERNAME haahha I was thinking that this morning! Except I didn't get any lovin last night and I didn't kiss you goodbye ,X,Y
5103,0,2049394367,Fri Jun 05 16:48:16 PDT 2009,NO_QUERY,hislatestvictim,just finished watching Up with mommy. Now eating In-n-out. Phone's dying. ,just finished watching Up with mommy. Now eating In-n-out. Phone's dying. ,X,Y
5104,0,2185873099,Mon Jun 15 18:01:47 PDT 2009,NO_QUERY,CTrembz,"My fish, charles darnay, died. ","My fish, charles darnay, died. ",X,Y
5105,0,1970931268,Sat May 30 05:41:57 PDT 2009,NO_QUERY,_medi_x3,Where is the sun?  Lindaa i miss you..,Where is the sun?  Lindaa i miss you..,X,Y
5106,4,2178934127,Mon Jun 15 08:24:48 PDT 2009,NO_QUERY,FloatingLotus,Taking a Powernap! Come in for a 30 minute session on the Biomat and leave Rejuvenated ,Taking a Powernap! Come in for a 30 minute session on the Biomat and leave Rejuvenated ,Y,X
5107,4,2047299047,Fri Jun 05 13:26:44 PDT 2009,NO_QUERY,Sueann101,Hope every1s having a fabs Friday despite the suckass weather...its still Friday ,Hope every1s having a fabs Friday despite the suckass weather...its still Friday ,Y,X
5108,0,2058861309,Sat Jun 06 15:46:29 PDT 2009,NO_QUERY,XoxochXo,@iisaldana i wanted to go ,USERNAME i wanted to go ,X,X
5109,4,2018508091,Wed Jun 03 10:04:27 PDT 2009,NO_QUERY,Loz2Hi,just had a wonderful lunch outside with a coworker and now feeling ready to tackle things in the office ,just had a wonderful lunch outside with a coworker and now feeling ready to tackle things in the office ,Y,X
5110,0,2223164108,Thu Jun 18 07:56:02 PDT 2009,NO_QUERY,Darth_Wohlf,the freezer broke plus we have to work tomorrow and we still can't leave early. ,the freezer broke plus we have to work tomorrow and we still can't leave early. ,X,Y
5111,4,1969650117,Sat May 30 00:44:25 PDT 2009,NO_QUERY,KristyDziukala,@TraceCyrus do you ever write back to people? i just need to ask you one thingg? ,USERNAME do you ever write back to people? i just need to ask you one thingg? ,X,Y
5112,0,2064232049,Sun Jun 07 05:39:24 PDT 2009,NO_QUERY,Squishtof,Eating too much chocolate... must stop eating choco... *munch*.. damnit ,Eating too much chocolate... must stop eating choco... *munch*.. damnit ,X,Y
5113,0,1833524105,Sun May 17 23:33:51 PDT 2009,NO_QUERY,CBTsCloset,"@elishacopeland a lil but totally my fault, i guess i said that cause i &quot;sold&quot; an item that had 60+ hearts n they didnt pay ","USERNAME a lil but totally my fault, i guess i said that cause i &quot;sold&quot; an item that had 60+ hearts n they didnt pay ",X,Y
5114,4,2189310034,Mon Jun 15 23:44:22 PDT 2009,NO_QUERY,lucasmutzelburg,"@kissme_loveme aww woah that's crazy. nah, he's straight. lol.  but we're friends ","USERNAME aww woah that's crazy. nah, he's straight. lol.  but we're friends ",X,X
5115,4,1824467840,Sun May 17 01:30:43 PDT 2009,NO_QUERY,_phoebee,"i love my sexy background, his hair is amazing ha. And his face is beaut ! ","i love my sexy background, his hair is amazing ha. And his face is beaut ! ",Y,X
5116,4,1992201353,Mon Jun 01 08:22:08 PDT 2009,NO_QUERY,kenny277,One Night in Bangkok is THE BEST!!!! *DANCE* ,One Night in Bangkok is THE BEST!!!! *DANCE* ,Y,X
5117,0,1962171623,Fri May 29 10:38:04 PDT 2009,NO_QUERY,Er_Garcia,finally some effing internet! i effin need to update the wifi in SG malls. Idk how  i miss dada and craigie...... ,finally some effing internet! i effin need to update the wifi in SG malls. Idk how  i miss dada and craigie...... ,X,Y
5118,4,1880966052,Fri May 22 03:07:50 PDT 2009,NO_QUERY,SuppaKid,"think i will have breakfast first... croissants with scrambled eggs, frikandel and OJ... ","think i will have breakfast first... croissants with scrambled eggs, frikandel and OJ... ",Y,X
5119,0,2071989706,Sun Jun 07 20:12:49 PDT 2009,NO_QUERY,christine_whoa,you jerk allen! no weed left for me  @FuckingAllen,you jerk allen! no weed left for me  USERNAME,X,Y
5120,4,1693894844,Mon May 04 00:12:05 PDT 2009,NO_QUERY,zedshaw,Let's see how long it goes before I get shut down? ,Let's see how long it goes before I get shut down? ,X,Y
5121,0,2000020711,Mon Jun 01 21:15:19 PDT 2009,NO_QUERY,rinaculus,roar my friday sched is sad  six more days. yay uncle noel is coming home! happy birthday mom! haha random.,roar my friday sched is sad  six more days. yay uncle noel is coming home! happy birthday mom! haha random.,X,Y
5122,4,1997871830,Mon Jun 01 17:36:05 PDT 2009,NO_QUERY,mollyhulsey,on a biiiiig twilight kick. for probably the hundredth time. softball end of year party tonight! ,on a biiiiig twilight kick. for probably the hundredth time. softball end of year party tonight! ,Y,X
5123,0,1826301314,Sun May 17 08:10:54 PDT 2009,NO_QUERY,gingerlorr_mcr,@heyitsnicolee i didnt wake u up ,USERNAME i didnt wake u up ,X,X
